UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
128498,171,254,67,162,0,0,162,121,75,0,0,0,0,0,,15
129774,83,168,49,100,0,0,100,57,57,0,0,0,0,0,,14
130314,173,287,60,189,0,0,189,162,86,0,0,0,0,0,,9
132408,20,133,15,19,0,0,19,16,84,0,0,0,0,0,,8
132879,21,55,38,33,0,0,33,16,48,0,0,0,0,0,,10
133465,5,67,7,7,0,0,7,3,43,0,0,0,0,0,,13
133809,196,285,69,167,0,0,167,128,77,0,0,0,0,0,,13
135610,3,15,20,1,0,0,1,1,100,0,0,0,0,0,,3
136774,447,501,89,415,0,0,415,350,84,0,0,0,0,0,,11
136950,638,753,85,632,0,0,632,535,85,0,0,0,0,0,,13
138309,66,915,7,3,0,0,3,2,67,0,0,0,0,0,,9
138761,107,150,71,8,0,0,8,3,38,0,0,0,0,0,,9
139144,576,632,91,634,0,0,634,526,83,0,0,0,0,0,,12
139579,17,84,20,6,0,0,6,3,50,0,0,0,0,0,,11
139630,203,399,51,188,0,0,188,108,57,0,0,0,0,0,,12
140234,183,240,76,220,0,0,220,133,60,0,0,0,0,0,,11
140818,285,414,69,301,0,0,301,232,77,0,0,0,0,0,,12
141060,727,738,99,577,0,0,577,541,94,0,0,0,0,0,,11
141361,243,744,33,253,0,0,253,169,67,0,0,0,0,0,,11
142090,22,39,56,14,0,0,14,9,64,0,0,0,0,0,,12
143288,85,123,69,104,0,0,104,60,58,0,0,0,0,0,,9
143358,830,979,85,1036,0,0,1036,875,84,0,0,0,0,0,,11
144351,319,514,62,267,0,0,267,167,63,0,0,0,0,0,,13
146427,249,272,92,249,0,0,249,199,80,0,0,0,0,0,,10
146481,425,516,82,445,0,0,445,384,86,0,0,0,0,0,,12
147244,328,521,63,362,0,0,362,267,74,0,0,0,0,0,,10
149639,17,32,53,12,0,0,12,8,67,0,0,0,0,0,,4
150534,462,775,60,377,0,0,377,292,77,0,0,0,0,0,,10
151777,288,326,88,257,0,0,257,184,72,0,0,0,0,0,,13
151786,604,795,76,408,0,0,408,316,77,0,0,0,0,0,,13
151801,497,679,73,580,0,0,580,457,79,0,0,0,0,0,,12
151962,34,73,47,2,0,0,2,2,100,0,0,0,0,0,,10
152567,680,1997,34,649,0,0,649,554,85,0,0,0,0,0,,18
153001,217,408,53,236,0,0,236,180,76,0,0,0,0,0,,13
153302,52,73,71,37,0,0,37,26,70,0,0,0,0,0,,8
153320,122,236,52,60,0,0,60,48,80,0,0,0,0,0,,15
153366,238,352,68,202,0,0,202,130,64,0,0,0,0,0,,14
153825,255,306,83,286,0,0,286,237,83,0,0,0,0,0,,12
153834,352,378,93,400,0,0,400,317,79,0,0,0,0,0,,10
154101,283,321,88,288,0,0,288,230,80,0,0,0,0,0,,14
154712,626,801,78,593,0,0,593,477,80,0,0,0,0,0,,15
155070,38,55,69,21,0,0,21,10,48,0,0,0,0,0,,7
155177,108,150,72,12,0,0,12,10,83,0,0,0,0,0,,7
155308,14,54,26,27,0,0,27,13,48,0,0,0,0,0,,15
155335,172,1180,15,164,0,0,164,116,71,0,0,0,0,0,,13
156189,175,209,84,170,0,0,170,99,58,0,0,0,0,0,,14
156286,631,808,78,546,0,0,546,410,75,0,0,0,0,0,,13
156417,10,44,23,8,0,0,8,5,63,0,0,0,0,0,,11
156745,307,360,85,356,0,0,356,241,68,0,0,0,0,0,,15
157076,229,329,70,222,0,0,222,144,65,0,0,0,0,0,,13
157100,164,268,61,106,0,0,106,48,45,0,0,0,0,0,,12
157377,261,732,36,231,0,0,231,159,69,0,0,0,0,0,,15
157757,114,246,46,132,0,0,132,92,70,0,0,0,0,0,,11
157818,278,302,92,278,0,0,278,232,83,0,0,0,0,0,,10
157863,196,287,68,200,0,0,200,115,58,0,0,0,0,0,,14
158477,255,292,87,173,0,0,173,130,75,0,0,0,0,0,,9
161299,230,253,91,217,0,0,217,178,82,0,0,0,0,0,,10
161518,271,340,80,201,0,0,201,161,80,0,0,0,0,0,,10
162210,103,232,44,56,0,0,56,46,82,0,0,0,0,0,,7
163295,277,319,87,227,0,0,227,193,85,0,0,0,0,0,,8
163578,191,261,73,56,0,0,56,43,77,0,0,0,0,0,,8
164614,3,8,38,5,0,0,5,4,80,0,0,0,0,0,,4
165884,152,411,37,6,0,0,6,6,100,0,0,0,0,0,,10
166391,312,416,75,314,0,0,314,222,71,0,0,0,0,0,,11
166850,1071,1269,84,1182,0,0,1182,996,84,0,0,0,0,0,,14
167057,97,131,74,47,0,0,47,44,94,0,0,0,0,0,,5
167288,189,357,53,177,0,0,177,122,69,0,0,0,0,0,,8
167394,196,471,42,143,0,0,143,109,76,0,0,0,0,0,,11
167525,214,949,23,8,0,0,8,7,88,0,0,0,0,0,,18
167996,636,704,90,725,0,0,725,618,85,0,0,0,0,0,,12
168591,346,391,88,334,0,0,334,255,76,0,0,0,0,0,,14
168786,295,360,82,307,0,0,307,226,74,0,0,0,0,0,,11
169080,733,989,74,617,0,0,617,546,88,0,0,0,0,0,,14
169363,289,363,80,222,0,0,222,147,66,0,0,0,0,0,,14
169983,228,261,87,294,0,0,294,272,93,0,0,0,0,0,,11
170037,267,459,58,240,0,0,240,201,84,0,0,0,0,0,,15
172033,1,85,1,2,0,0,2,2,100,0,0,0,0,0,,7
173142,189,224,84,176,0,0,176,141,80,0,0,0,0,0,,12
173452,150,182,82,142,0,0,142,121,85,0,0,0,0,0,,10
173665,395,542,73,477,0,0,477,351,74,0,0,0,0,0,,13
174525,22,52,42,19,0,0,19,7,37,0,0,0,0,0,,10
174817,272,360,76,215,0,0,215,169,79,0,0,0,0,0,,18
175014,303,1633,19,1,0,0,1,1,100,0,0,0,0,0,,14
175430,106,520,20,90,0,0,90,67,74,0,0,0,0,0,,15
175980,153,178,86,181,0,0,181,133,73,0,0,0,0,0,,9
176318,98,213,46,21,0,0,21,2,10,0,0,0,0,0,,11
176628,380,558,68,183,0,0,183,125,68,0,0,0,0,0,,13
176664,101,143,71,61,0,0,61,43,70,0,0,0,0,0,,12
177117,65,72,90,93,0,0,93,57,61,0,0,0,0,0,,6
177144,250,392,64,263,0,0,263,177,67,0,0,0,0,0,,17
177214,336,416,81,402,0,0,402,310,77,0,0,0,0,0,,13
177339,330,544,61,343,0,0,343,272,79,0,0,0,0,0,,12
178697,256,278,92,358,0,0,358,316,88,0,0,0,0,0,,14
180106,273,324,84,296,0,0,296,240,81,0,0,0,0,0,,11
180832,23,205,11,26,0,0,26,20,77,0,0,0,0,0,,18
181020,246,330,75,239,0,0,239,173,72,0,0,0,0,0,,11
181127,323,386,84,264,0,0,264,179,68,0,0,0,0,0,,14
181738,91,192,47,79,0,0,79,63,80,0,0,0,0,0,,7
182634,172,286,60,182,0,0,182,147,81,0,0,0,0,0,,10
183044,2605,3113,84,2904,0,0,2904,2509,86,0,0,0,0,0,,16
183239,573,632,91,528,0,0,528,473,90,0,0,0,0,0,,11
185572,974,1181,82,896,0,0,896,730,81,0,0,0,0,0,,12
186618,136,230,59,164,0,0,164,132,80,0,0,0,0,0,,11
190503,680,1093,62,374,0,0,374,281,75,0,0,0,0,0,,19
190716,241,415,58,284,0,0,284,204,72,0,0,0,0,0,,11
190725,374,762,49,358,0,0,358,287,80,0,0,0,0,0,,13
190761,298,393,76,214,0,0,214,143,67,0,0,0,0,0,,14
191205,163,341,48,83,0,0,83,62,75,0,0,0,0,0,,11
191597,3,246,1,2,0,0,2,2,100,0,0,0,0,0,,18
191676,233,294,79,165,0,0,165,127,77,0,0,0,0,0,,13
191931,802,1208,66,809,0,0,809,647,80,0,0,0,0,0,,15
193584,461,555,83,470,0,0,470,383,81,0,0,0,0,0,,9
195128,190,326,58,238,0,0,238,178,75,0,0,0,0,0,,10
195164,574,655,88,571,0,0,571,464,81,0,0,0,0,0,,12
195243,244,1119,22,243,0,0,243,182,75,0,0,0,0,0,,16
195289,3,50,6,2,0,0,2,1,50,0,0,0,0,0,,6
195304,411,499,82,384,0,0,384,324,84,0,0,0,0,0,,10
196024,816,1109,74,182,0,0,182,123,68,0,0,0,0,0,,12
196167,977,1170,84,872,0,0,872,731,84,0,0,0,0,0,,15
196291,277,316,88,271,0,0,271,216,80,0,0,0,0,0,,14
197142,141,226,62,87,0,0,87,55,63,0,0,0,0,0,,9
197647,24,34,71,27,0,0,27,24,89,0,0,0,0,0,,11
197708,625,825,76,572,0,0,572,531,93,0,0,0,0,0,,7
197993,49,68,72,30,0,0,30,27,90,0,0,0,0,0,,7
198066,239,301,79,175,0,0,175,115,66,0,0,0,0,0,,11
198215,304,443,69,298,0,0,298,219,73,0,0,0,0,0,,12
198516,1676,1764,95,1692,0,0,1692,1530,90,0,0,0,0,0,,11
198598,208,323,64,183,0,0,183,115,63,0,0,0,0,0,,10
199184,221,265,83,210,0,0,210,185,88,0,0,0,0,0,,6
199272,159,279,57,136,0,0,136,83,61,0,0,0,0,0,,12
199458,45,73,62,21,0,0,21,10,48,0,0,0,0,0,,9
199698,227,318,71,172,0,0,172,88,51,0,0,0,0,0,,14
199847,1385,1425,97,1370,0,0,1370,1297,95,0,0,0,0,0,,9
199865,196,245,80,192,0,0,192,135,70,0,0,0,0,0,,11
200226,88,352,25,107,0,0,107,72,67,0,0,0,0,0,,14
200527,141,218,65,3,0,0,3,3,100,0,0,0,0,0,,12
200873,12,24,50,14,0,0,14,8,57,0,0,0,0,0,,6
201177,32,109,29,28,0,0,28,17,61,0,0,0,0,0,,7
201548,413,513,81,518,0,0,518,381,74,0,0,0,0,0,,10
202170,188,236,80,225,0,0,225,165,73,0,0,0,0,0,,9
203368,555,684,81,566,0,0,566,483,85,0,0,0,0,0,,13
203386,215,944,23,198,0,0,198,114,58,0,0,0,0,0,,16
203960,33,261,13,21,0,0,21,18,86,0,0,0,0,0,,7
204176,26,131,20,30,0,0,30,25,83,0,0,0,0,0,,9
204200,322,390,83,296,0,0,296,225,76,0,0,0,0,0,,9
204264,373,558,67,412,0,0,412,284,69,0,0,0,0,0,,13
204617,233,346,67,209,0,0,209,125,60,0,0,0,0,0,,12
204635,587,802,73,666,0,0,666,583,88,0,0,0,0,0,,13
206349,114,195,58,107,0,0,107,78,73,0,0,0,0,0,,7
206525,383,470,81,405,0,0,405,298,74,0,0,0,0,0,,12
206835,192,404,48,198,0,0,198,97,49,0,0,0,0,0,,15
208725,6,14,43,11,0,0,11,7,64,0,0,0,0,0,,3
209287,53,134,40,90,0,0,90,31,34,0,0,0,0,0,,10
210775,414,481,86,497,0,0,497,361,73,0,0,0,0,0,,12
212045,103,128,80,75,0,0,75,65,87,0,0,0,0,0,,13
212133,447,955,47,391,0,0,391,276,71,0,0,0,0,0,,19
212656,260,384,68,274,0,0,274,222,81,0,0,0,0,0,,12
212832,184,549,34,143,0,0,143,112,78,0,0,0,0,0,,9
213251,390,454,86,296,0,0,296,228,77,0,0,0,0,0,,10
213358,170,1103,15,125,0,0,125,91,73,0,0,0,0,0,,11
213774,109,304,36,18,0,0,18,6,33,0,0,0,0,0,,12
213996,595,888,67,587,0,0,587,501,85,0,0,0,0,0,,12
214023,3,6,50,2,0,0,2,1,50,0,0,0,0,0,,5
214272,369,567,65,392,0,0,392,272,69,0,0,0,0,0,,13
214591,855,959,89,819,0,0,819,674,82,0,0,0,0,0,,12
214625,124,155,80,116,0,0,116,89,77,0,0,0,0,0,,9
214634,69,110,63,25,0,0,25,13,52,0,0,0,0,0,,7
214643,90,114,79,121,0,0,121,96,79,0,0,0,0,0,,10
214759,117,138,85,95,0,0,95,70,74,0,0,0,0,0,,9
214768,199,236,84,134,0,0,134,97,72,0,0,0,0,0,,11
215275,388,499,78,409,0,0,409,277,68,0,0,0,0,0,,15
215284,473,575,82,509,0,0,509,387,76,0,0,0,0,0,,14
215309,13,22,59,7,0,0,7,3,43,0,0,0,0,0,,3
215415,201,305,66,13,0,0,13,12,92,0,0,0,0,0,,12
215798,293,335,87,342,0,0,342,291,85,0,0,0,0,0,,10
215947,319,381,84,384,0,0,384,308,80,0,0,0,0,0,,13
216278,578,621,93,578,0,0,578,423,73,0,0,0,0,0,,13
216357,219,281,78,228,0,0,228,163,71,0,0,0,0,0,,12
216542,96,147,65,125,0,0,125,87,70,0,0,0,0,0,,11
216694,335,374,90,296,0,0,296,214,72,0,0,0,0,0,,10
216807,310,330,94,287,0,0,287,239,83,0,0,0,0,0,,12
217013,188,466,40,136,0,0,136,105,77,0,0,0,0,0,,12
217536,552,702,79,592,0,0,592,505,85,0,0,0,0,0,,12
217721,328,443,74,381,0,0,381,248,65,0,0,0,0,0,,14
217891,46,52,88,22,0,0,22,8,36,0,0,0,0,0,,10
218399,126,176,72,118,0,0,118,55,47,0,0,0,0,0,,10
218973,510,540,94,507,0,0,507,455,90,0,0,0,0,0,,12
219198,147,250,59,148,0,0,148,103,70,0,0,0,0,0,,12
219833,199,450,44,175,0,0,175,127,73,0,0,0,0,0,,9
220206,69,185,37,40,0,0,40,26,65,0,0,0,0,0,,9
220215,269,761,35,330,0,0,330,266,81,0,0,0,0,0,,13
220464,16,69,23,14,0,0,14,5,36,0,0,0,0,0,,14
221351,482,496,97,478,0,0,478,436,91,0,0,0,0,0,,11
221731,168,307,55,196,0,0,196,125,64,0,0,0,0,0,,12
222877,97,144,67,101,0,0,101,44,44,0,0,0,0,0,,18
225070,380,1025,37,3,0,0,3,2,67,0,0,0,0,0,,20
225885,149,213,70,123,0,0,123,60,49,0,0,0,0,0,,10
226471,825,1023,81,744,0,0,744,505,68,0,0,0,0,0,,17
227429,148,213,69,97,0,0,97,54,56,0,0,0,0,0,,20
227845,659,866,76,640,0,0,640,499,78,0,0,0,0,0,,13
228149,527,858,61,529,0,0,529,357,67,0,0,0,0,0,,10
228343,402,464,87,436,0,0,436,362,83,0,0,0,0,0,,11
228884,246,317,78,134,0,0,134,80,60,0,0,0,0,0,,23
231059,325,375,87,258,0,0,258,217,84,0,0,0,0,0,,10
231095,7,31,23,10,0,0,10,3,30,0,0,0,0,0,,9
231712,1162,1317,88,1161,0,0,1161,961,83,0,0,0,0,0,,13
232025,338,399,85,347,0,0,347,240,69,0,0,0,0,0,,12
232043,185,235,79,201,0,0,201,153,76,0,0,0,0,0,,10
