UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
104577,61234396,27890857,10063184,37954041,99188437,3997396,0,3578507,3578507,0,27431415,27431415,31009922,2350240,37757522,4065178,0,28002971,69825671,7984425,26827,50769256,22836543,2078759,83695810,47059768,0,0,59169766,52177282,6992484,61773959,1059228,69825671,4274522,174302,770512,8775792,8233569,542223,2088563,,0,,976159,17059850,0,22535640,8540444,5750757,1489172,0,0,1898429,1895474,42109916,59169766,0,0,0,0,0,59169766,17425602,11136972,0,0,0,0,899314,452127,8470783,4350276,9431825,4649738,2720640,5518557,1474806,,,,,7710561,2109243,52177282,24173162,9766705,4965256,2752304,0,10519855,1,-246643,25898468,1263613,3997396,2,,,,,4166771,560936,12344,0,2939657,0,7679708,3955154,1003914,4959068,2720640,3789215,3789215,0,131526,131526,0,34413,34413,0,0,0,0,0,0,0,1003914,0,1003914,1,8773460,955096,-7818364,858872,151638,-228874,-8600000,6992484,59169766,6992484,69825668,0,0,52177282
105206,59958255,34692386,809577,35501963,95460218,4684789,0,4558468,4558468,0,26708559,26708559,31267027,1134396,31003312,19341394,0,17398878,67743584,917180,4427595,42858023,16520319,335013,65058130,34054817,0,0,50934232,45661699,5272533,62471051,0,67743584,8721116,0,0,212855,0,212855,508915,,0,,0,9442886,0,1807258,27416252,10751254,873352,0,0,546173,97057,41491346,50934232,0,0,0,0,0,50934232,13257599,5253477,0,0,310103,251409,3555471,2687387,4087547,1953311,6746897,2226922,5693438,979663,344378,,,,,11030981,1324014,45661699,14040898,4510821,4261311,3396024,0,19452645,2,,,,,1,-127017,13236,522587,78157,5210737,2285391,65527,0,0,0,7561655,1868217,0,1868217,5693438,1088806,1088806,0,477542,477542,0,13692,13692,0,0,0,0,82309,82309,0,205868,205868,0,1,5247432,5255431,7999,133647,367798,0,-493446,5830616,51780124,5830616,73549098,39426635,0,45949508
106148,46747300,156940346,8881933,165822279,212569579,5357204,1190000,4919421,6109421,2360000,34823256,37183256,43292677,1382244,160848532,4756047,100000,7547283,173251862,7833893,32802515,212280246,21492146,1039217,275448017,110358022,592409,0,82975723,78178732,4796991,168454871,0,173251862,8433893,0,0,0,0,0,939467,0,0,0,2706444,12079804,0,7456679,49988538,9596739,502408,0,2338638,992715,14005,70889722,82969526,0,6197,0,0,6197,82975723,27141637,16407427,0,0,4230656,1898760,6604710,3440674,13751229,7492639,14481773,7228351,5850966,2666247,982244,0,0,0,0,3451514,0,78178732,37450095,11951209,8428425,7818078,81638,12449287,1,3451514,32677086,1382244,5357204,2,,,,,6100917,1044862,0,0,0,1911592,9057371,2878735,327670,3206405,5850966,3206405,2878735,327670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16353389,20169361,3815972,2578890,1999912,-762830,0,4790794,82969526,4796991,173251862,4756047,2360000,78178732
106263,376320000,1108427000,329786000,1438213000,1814533000,9301000,43449000,138486000,181935000,787959000,112815000,900774000,1082709000,16432000,422323000,55909000,48227000,198234000,724693000,31709000,8427000,1411772000,319445000,37879000,1809232000,874548000,9872000,899000,2053341000,2099749000,-46408000,771101000,0,724693000,48700000,138090000,40669000,111770000,0,111770000,11451000,1325665000,40669000,0,188374000,1905388000,0,84978000,0,1535000,0,0,23433000,28969000,8982000,147897000,2053285000,0,56000,0,0,56000,2053341000,129919000,88070250,153058000,78837000,56025000,22553250,43402000,31335750,1799000,1038750,126939000,94079250,1889000,902000,654000,1381317000,615318750,0,0,204499000,659250,2099749000,932546250,310848750,84167000,94844000,23843000,653500000,1,769000,7245000,2299000,3050000,1,1367000,31914000,7015000,3198000,1535000,42000,680000,0,0,3497000,5754000,3865000,0,3865000,1889000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865000,3865000,0,1,348414506,352197000,3782494,6461000,24909000,-15497000,-12090506,-22621000,2053341000,-46408000,724693000,254143000,729888000,2099749000
106397,729191653,1568634302,275048968,1843683270,2572874923,13054934,51661381,113065242,164726623,822740770,58692693,881433463,1046160086,15000164,760238971,188325978,46364085,529840573,1524769607,71218802,211442105,2261293712,392063166,83679997,3019697782,1477880449,24998417,1818552,1161863343,1095951026,65912317,1457371027,1486263,1524769607,279144723,117599481,12237898,22400206,4709580,17690626,235014365,0,27385106,0,14582268,708364047,0,230793541,0,25899693,31375179,0,98790370,13951775,9212131,410022689,1118386736,3123224,39629565,575727,148091,43476607,1161863343,307023465,164427012,200936375,84567038,96624819,43722020,95264828,46031813,53008960,23536178,71733106,35335408,30333468,237179748,67017053,0,0,0,0,3846257,0,1095951026,464636522,112379581,61026725,110834648,25807739,321265811,1,204549,9599695,1548153,3509232,1,1536000,22075000,4319000,3697000,23294196,2226947,31788763,0,31659206,44636459,133605571,94941925,8330178,103272103,30333468,18005541,16553170,1452371,1721347,1582499,138848,24571523,22589524,1981999,0,0,0,23545737,21646481,1899256,35427955,32570251,2857704,1,1465736201,1526675464,60939263,68207116,68295331,-66076771,-9486413,28176925,1185021382,95629500,2184999643,791151197,874402151,1156844457
106412,50270518,109619059,15506561,125125620,175396138,775791,1939944,6970565,8910509,43149147,5681988,48831135,57741644,786939,78392129,19985981,7757593,11507643,117643346,3866535,22055353,184066725,41974251,19066075,271028939,164233389,423466,0,98250760,100110341,-1859581,119232659,270268,117643346,10273736,18686577,6666503,3830228,0,3830228,7456355,0,109512,0,738687,47761598,0,29355689,0,12564247,824492,0,3524657,865278,0,47134363,94895961,0,3000000,0,354799,3354799,98250760,26340250,12504382,6796990,3367050,6639917,3216837,8647786,3876098,6821495,2858725,20261480,5822845,1193119,18255841,4777787,0,0,0,0,5153463,0,100110341,36423724,7065147,8605013,8380951,1531696,38103810,1,-61119,668485,84939,259851,1,88000,2722000,702000,340000,7821248,3464092,1278913,0,0,8226500,20790753,12727120,6870514,19597634,1193119,7448192,4837014,2611178,1931794,1254548,677246,1131432,734776,396656,0,0,0,0,0,0,9086216,5900782,3185434,1,7385811,7726990,341179,0,591602,0,-250423,-5214380,98250760,-2129849,117643346,19985981,45089091,100110341
106449,27118205,41741772,825631,42567403,69685608,1427777,1725920,2094108,3820028,25561423,3578748,29140171,32960199,1971577,14765851,580935,772720,20062103,36181609,3370635,16734825,67022124,10871840,203695,98203119,61171381,4624036,86029,34914737,35353665,-438928,36620537,0,36181609,4048081,2111712,2906088,297623,0,297623,804148,,51867,,136746,10356265,0,14345981,2623540,5490294,928020,0,0,365637,741586,24495058,34851323,0,0,0,63414,63414,34914737,10436340,7636020,0,0,0,0,1824291,966700,3378200,2123399,5391604,2517265,4313148,943177,139378,,,,,9066905,0,35353665,13382762,4424570,2364052,3623080,993021,10566180,1,195114,1969102,911275,700066,2,,,,,5326691,322747,928020,0,301481,1472631,8351570,3664135,374287,4038422,4313148,3531388,3231741,299647,78462,76362,2100,256509,212248,44261,0,0,0,172063,143784,28279,0,0,0,1,773899,825630,51731,0,72911,-21180,0,-502342,34851323,-438928,36181609,20643038,27287343,34291665
106458,63331800,300302089,117983229,418285318,481617118,7174143,8885236,22615790,31501026,105757080,20780517,126537597,158038623,19944273,213468838,1744815,14689302,80905410,310808365,7941624,189133349,382918253,64383941,14419741,658796908,345531432,11633579,579187,230400367,229666336,734031,310074334,0,310808365,50640975,11342925,6863447,1870439,18500,1851939,23788492,0,1149323,0,9936352,105591953,0,72107040,0,28524368,10409978,0,2603959,3707377,3342339,120695061,226287014,0,4113353,0,0,4113353,230400367,71679219,45532006,10160955,4719375,35272524,10490070,20564199,9205037,12702866,7156670,15077113,8386908,8926255,29499252,6423126,0,0,0,0,25783953,0,229666336,91913192,4706026,24626662,17320020,4182181,86918255,1,-1194782,8838890,1851517,3116190,1,-2791738,6592568,4900896,761684,17747427,862188,10522138,0,385653,22329650,51847056,36947668,5973133,42920801,8926255,14691939,12647315,2044624,713749,614419,99330,8710593,7498371,1212222,0,0,0,319257,274827,44430,18485263,15912736,2572527,1,88808323,103356487,14548164,8081554,8295163,-1769951,-58602,-5501541,241873968,2743062,434957361,127216470,133599383,242924536
106467,69136428,145893275,84749715,230642990,299779418,8854629,4116215,8629830,12746045,87569086,26940394,114509480,127255525,7538570,79248032,46553192,195294,47843434,173839952,18035457,9609878,237986838,26158179,20547067,312337419,169478082,1419153,1614785,141691297,129612144,12079153,161760799,0,173839952,29603784,6204371,12320487,3436530,0,3436530,14036194,0,668685,0,970509,67240560,0,43430450,0,22804930,0,0,0,6147565,0,72382945,139623505,0,493286,0,1574506,2067792,141691297,45598230,25918739,4746784,3493392,1268754,627926,10733840,4874654,13531884,5105661,22114713,7841083,12575056,17730694,5329067,0,0,0,0,1312189,0,129612144,53190522,13354427,5700551,9808117,2485869,45072658,1,593276,18590066,3194813,6513035,1,48581,6648048,4343757,1477135,15498447,882044,10084498,0,2965372,20222908,49653269,27322303,9755910,37078213,12575056,11811891,9073895,2737996,672235,516411,155824,7685737,5904183,1781554,0,0,0,0,0,0,16908350,11827814,5080536,1,62417057,66411930,3994873,0,0,0,3994873,10011361,139623505,12079153,173839952,46553192,91685301,129612144
106485,24586820,46097299,10317321,56414620,81001440,974181,1432369,2407527,3839896,25122190,4759278,29881468,33721364,752169,20954827,8595157,380277,17571827,47502088,589659,8141035,102258145,18047611,1517425,130553875,86019366,1562790,0,51059061,48932018,2127043,45132004,243041,47502088,8689024,2051917,1861345,193292,0,193292,2496479,0,333809,0,288341,15914207,0,20604193,0,10172585,1518706,0,1848959,0,448042,34592485,50506692,0,552369,0,0,552369,51059061,22333943,11747705,326643,104048,407922,159061,2600768,1100495,4049073,2053333,8772581,3193598,3916893,6477566,1485623,0,0,0,0,46629,0,48932018,19843863,5588009,5971521,4322639,731728,12474258,1,-277402,2283874,341169,805181,1,-32000,1480000,411000,169000,6765533,609968,1539444,0,1201934,6203512,16320391,9636277,2767221,12403498,3916893,5141805,3994668,1147137,463576,360152,103424,1169977,908955,261022,0,0,0,913470,709675,203795,4714670,3662827,1051843,1,4562615,4952382,389767,0,389767,0,0,1621235,50506692,2127043,47502088,26166984,26554559,48885457
106625,13599382,24808314,3722378,28530692,42130074,1394618,410411,1507972,1918383,7398795,5757900,13156695,15075078,667985,16849181,447014,0,10485434,27781629,1400882,1632248,42995999,14250499,1434453,61714081,38052209,565250,0,19178895,18298198,880697,26905982,-5050,27781629,2101047,1774935,2093261,0,0,0,308765,,0,,271616,6549624,0,8053050,0,4376425,0,0,7922,172874,0,12610271,19159895,0,19000,0,0,19000,19178895,9851512,4613686,0,0,477577,248011,993266,519929,1850088,911102,2831289,1224256,1060983,722086,135959,,,,,511397,1,18298198,7652944,2325311,1924123,2418851,260899,3716070,1,184598,3271166,201116,1299670,1,113694,1716703,368769,84112,3197678,430445,419794,0,57951,1497793,5603661,4346506,196172,4542678,1060983,2456477,2292742,163735,204864,179762,25102,326588,319253,7335,0,0,0,56956,56956,0,1497793,1497793,0,1,143095,143095,0,0,0,0,0,868022,19159895,880697,26907813,10932448,7809206,18298198
106795,7340557,11133125,2032753,13165878,20506435,739804,248076,1107954,1356030,2541107,2454705,4995812,6351842,634683,8751089,1486833,75000,3946792,14259714,489318,4387474,15875351,3487528,55140,24294811,13887666,725980,0,18490639,17927629,563010,13632075,64629,14259714,1517589,1943599,1938958,110487,0,110487,301033,,91201,,102126,6004993,0,5159458,1827352,4732444,400162,0,85692,165244,99517,12469869,18474862,15777,0,0,0,15777,18490639,7180753,4104459,0,0,474820,215142,3344887,795342,1996060,1108852,2582456,926400,1534291,814362,207365,,,,,0,0,17927629,7357560,1807509,1940278,1026559,101179,5694544,1,-265952,1645692,441683,592570,1,44000,572000,193000,73000,2293027,843280,391532,0,104819,130841,3763499,2229208,0,2229208,1534291,1444903,1444903,0,338928,338928,0,280987,280987,0,0,0,0,83040,83040,0,81350,81350,0,1,100127,155296,55169,52500,2669,0,0,547233,18474862,563010,14259714,5433625,2789183,17927629
106883,13495457,21683050,11178136,32861186,46356643,2073660,323238,892277,1215515,5351451,5219045,10570496,11786011,1223728,16102162,1637047,152546,17528809,35420564,1935598,1445369,27616679,7119964,4303373,42420983,21926466,286328,75000,19518402,16133690,3384712,32007931,27921,35420564,1547747,1201056,708107,0,0,0,76056,,0,,943183,4476149,0,10743415,481457,3434175,0,0,178253,78289,122232,15037821,19513970,0,0,4432,0,4432,19518402,4571761,2850085,0,0,1108149,516864,2878289,741700,2580341,1209525,2203813,1451043,1567353,489737,45224,,,,,734247,0,16133690,6814441,2018940,5169358,1442982,124483,563486,1,-194618,4050299,490487,1845627,1,-53193,864572,733241,134231,1694207,778863,198027,0,4432,603363,3278892,1452567,258972,1711539,1567353,864046,643799,220247,62395,48051,14344,181735,158453,23282,0,0,0,0,0,0,603363,602264,1099,1,328315,337567,9252,4432,2096,-9500,12224,3389815,19518401,3385309,35420564,19165856,16102162,23391582
106980,19570494,37488108,5784229,43272337,62842831,2095811,764395,1181482,1945877,27070622,6205666,33276288,35222165,1002083,9580405,3906754,0,15227235,28714394,438058,677788,59484174,7781009,0,68381029,33865582,403167,154388,34881086,33108560,1772526,27129722,-187854,28714394,3511246,3257264,2623637,0,0,0,2014870,,0,,180762,11587779,0,11783856,1775337,9497550,0,0,0,118383,118181,23293307,34881086,0,0,0,0,0,34881086,13382099,7403010,0,0,5433,4361,1083995,529016,6855541,2314927,4659276,2460928,2462531,3667668,366341,,,,,992017,454322,33108560,13532905,3611201,1143904,2466383,960086,11394081,2,,,,,1,278827,1998998,532404,928019,5781257,2435106,358104,0,0,192374,8766841,4884346,1419964,6304310,2462531,4261475,3134647,1126828,69883,31356,38527,355672,272714,82958,0,0,0,0,0,0,1617280,1445629,171651,1,1640823,2191259,550436,593291,84517,-127372,0,1772526,34881086,1772526,28714394,15227235,27615000,33108560
107318,11530536,39980873,19067294,59048167,70578703,229316,723083,2289362,3012445,17759818,1429647,19189465,22201910,418712,21256371,4019652,967261,21944113,48187397,3898076,8397307,58672548,12538398,1444088,84950417,46163204,1153526,40134,22085312,19513323,2571989,45615408,0,48187397,1129750,2600048,1030068,582324,441948,140376,86926,,0,,487846,5916962,0,7771685,3615270,3558658,118362,0,109309,119402,4966,15297652,21214614,0,870698,0,0,870698,22085312,3645048,3021893,0,0,1725354,577474,2384507,1294228,1678127,1410304,3672867,1913539,1758176,375767,133650,,,,,4273477,506660,19513323,8857748,1767003,1732897,1757394,745937,4652344,1,-89775,380349,124446,136690,1,-254899,395840,294266,45734,1856300,395501,118362,0,179158,330593,2879914,1121738,0,1121738,1758176,863738,863738,0,11217,11217,0,22435,22435,0,0,0,0,123391,123391,0,100957,100957,0,1,2938445,3127955,189510,0,189510,0,0,1701293,21214616,2571989,48187397,25963765,18771394,19513323
107460,12419338,19561222,4404113,23965335,36384673,4362090,523788,1440712,1964500,7969986,11802864,19772850,21737350,1062702,11176100,7681839,340940,-1252168,17946711,3032849,117383,24157535,7390659,345517,35043943,16267044,784323,0,28228771,26308511,1920260,16029348,-2897,17946711,3077671,214603,63870,80191,32500,47691,1156965,,800,,670946,5265046,0,8818380,1040660,9318914,2647599,0,951237,116363,0,22893153,28158199,0,70572,0,0,70572,28228771,10507953,5612909,0,0,772392,304790,2805863,1191063,3672798,1600043,3718371,1622934,2673933,2037849,329984,,,,,119352,0,26308511,10661723,3508926,1810803,1457056,240586,8629417,1,-515565,10214417,816682,3901532,1,119352,1221325,246020,351906,3730806,245962,549947,0,350571,1332273,6209559,3181507,354119,3535626,2673933,2475650,2162272,313378,8326,5922,2404,438191,426528,11663,0,0,0,431849,405175,26674,181610,181610,0,1,5988544,6485659,497115,59500,570709,-133094,0,1483647,30531882,2288838,32432591,11309995,12565151,26908472
107585,11634055,22935770,187591,23123361,34757416,844184,420445,1098023,1518468,9566961,3105127,12672088,14190556,707633,13589398,301023,0,6812990,20703411,1865792,6571093,29910995,5338698,23523,43710101,21861275,0,1086944,20971415,19981388,990027,19628705,84679,20703411,2341880,932456,2590725,221080,0,221080,0,,337868,,87660,6511669,0,6693302,985411,5752682,565223,0,75936,387192,0,14459746,20971415,0,0,0,0,0,20971415,7404262,5355595,0,0,0,0,2431317,684420,1648829,963436,2246669,1388356,1871529,0,0,,,,,4378782,401627,19981388,8793434,2227931,1973715,2039364,360787,4586157,1,-369074,2063778,528633,760184,1,-3000,717000,179000,84000,3989857,91698,655196,0,228542,569270,5534563,3663034,0,3663034,1871529,2456476,2456476,0,23704,23704,0,468953,468953,0,0,0,0,0,0,0,713901,713901,0,1,356307,360156,3849,2000,7349,0,-5500,990027,20971415,990027,20703411,301023,9987406,19981388
107637,10457031,20891192,757864,21649056,32106087,3661412,60000,1102585,1162585,5450000,10736449,16186449,17349034,3159542,20891192,-740260,543357,-5435366,15258923,1930009,979693,25303535,5020327,8560975,41794539,21144422,101344,139731,19474904,17193039,2281865,12806827,170231,15258923,1665122,1381530,1455586,0,0,0,13294,,0,,102874,4618406,0,7330157,0,7351679,141453,0,0,33209,0,14856498,19474904,0,0,0,0,0,19474904,6428241,3492840,0,0,0,0,1616335,684673,2006586,1077345,4255976,1527869,2704902,152920,50127,,,,,28079,0,17193039,6832854,826040,1757063,1149833,155515,6471734,1,-118248,6598626,648844,2722937,1,-382609,3920715,2340466,671392,2870084,1034774,125599,0,27975,56000,4114432,1409530,0,1409530,2704902,1386392,1386392,0,0,0,0,23138,23138,0,0,0,0,0,0,0,0,0,0,1,593206,603898,10692,0,10692,0,0,2309944,19474904,2281865,15258923,0,0,17365232
107664,59718329,78390627,1484845,79875472,139593801,6417984,2941285,4065778,7007063,69136392,8112381,77248773,84255836,2853018,7928346,4331318,938025,45705242,58902931,2626896,2873115,122642074,13796017,3142476,145080578,68459606,1769654,0,54729957,46152259,8577698,49575220,750013,58902931,10058330,2600745,1927946,42296,0,42296,232602,,1335334,,256029,16453282,0,16654339,0,19291757,1120529,0,368201,834627,1415,38270868,54724150,0,0,0,5807,5807,54729957,17811365,9281991,0,0,0,0,3970129,1756609,7599578,2624742,8875239,2665331,4985551,257021,0,,,,,2653376,478103,46152259,16806776,3078734,4698809,5198418,2653377,13716145,1,1840577,6502846,2257018,2284291,1,65000,1176000,596000,219000,11540052,2046053,1024795,0,198178,1453556,16262634,11277083,0,11277083,4985551,9278604,9278604,0,70784,70784,0,663618,663618,0,0,0,0,35500,35500,0,1228577,1228577,0,1,6143025,6392331,249306,0,449036,0,-199730,8571891,54724150,8577698,58902931,65583,72077677,46152259
