SchoolID,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentNative,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercent2Plus,GraduatePercentUnknown,GraduatePercentWomen
412544,0,,,,,,,,,,
412599,0,,,,,,,,,,
413176,0,,,,,,,,,,
413413,27356,39,30,7,2,2,0,1,2,18,80
413617,0,,,,,,,,,,
413626,0,,,,,,,,,,
413680,0,,,,,,,,,,
413778,0,,,,,,,,,,
413802,0,,,,,,,,,,
413820,0,,,,,,,,,,
413893,0,,,,,,,,,,
413945,0,,,,,,,,,,
413972,0,,,,,,,,,,
414063,0,,,,,,,,,,
414124,0,,,,,,,,,,
414461,0,,,,,,,,,,
414489,0,,,,,,,,,,
414540,0,,,,,,,,,,
414595,393,31,4,10,30,30,1,1,7,17,78
414823,46,17,15,26,4,4,0,0,4,4,57
414869,0,,,,,,,,,,
414878,349,42,1,2,1,1,0,0,0,2,40
414911,0,,,,,,,,,,
414939,0,,,,,,,,,,
414966,138,65,21,1,0,0,0,2,8,2,59
415039,0,,,,,,,,,,
415057,0,,,,,,,,,,
415987,0,,,,,,,,,,
416458,0,,,,,,,,,,
416801,20,40,5,10,25,25,0,0,0,5,55
417008,0,,,,,,,,,,
417062,0,,,,,,,,,,
417105,0,,,,,,,,,,
417123,0,,,,,,,,,,
417248,0,,,,,,,,,,
417275,0,,,,,,,,,,
417327,0,,,,,,,,,,
417381,0,,,,,,,,,,
417406,0,,,,,,,,,,
417442,0,,,,,,,,,,
417503,0,,,,,,,,,,
417549,0,,,,,,,,,,
417600,0,,,,,,,,,,
417628,0,,,,,,,,,,
417637,0,,,,,,,,,,
417646,0,,,,,,,,,,
417655,0,,,,,,,,,,
417673,0,,,,,,,,,,
417682,0,,,,,,,,,,
417716,0,,,,,,,,,,
417725,0,,,,,,,,,,
417734,0,,,,,,,,,,
417752,0,,,,,,,,,,
417804,0,,,,,,,,,,
417831,0,,,,,,,,,,
417840,0,,,,,,,,,,
417868,0,,,,,,,,,,
417886,0,,,,,,,,,,
417910,0,,,,,,,,,,
417983,0,,,,,,,,,,
417992,0,,,,,,,,,,
418001,0,,,,,,,,,,
418010,0,,,,,,,,,,
418029,0,,,,,,,,,,
418038,0,,,,,,,,,,
418056,0,,,,,,,,,,
418065,0,,,,,,,,,,
418083,0,,,,,,,,,,
418126,119,29,12,10,44,44,0,0,0,6,66
418171,0,,,,,,,,,,
418199,0,,,,,,,,,,
418205,0,,,,,,,,,,
418223,0,,,,,,,,,,
418250,0,,,,,,,,,,
418269,0,,,,,,,,,,
418278,0,,,,,,,,,,
418296,0,,,,,,,,,,
418302,0,,,,,,,,,,
418320,0,,,,,,,,,,
418339,0,,,,,,,,,,
418348,0,,,,,,,,,,
418357,0,,,,,,,,,,
418409,0,,,,,,,,,,
418427,0,,,,,,,,,,
418445,0,,,,,,,,,,
418454,0,,,,,,,,,,
418481,0,,,,,,,,,,
418515,0,,,,,,,,,,
418524,0,,,,,,,,,,
418533,0,,,,,,,,,,
418542,0,,,,,,,,,,
418560,0,,,,,,,,,,
418588,0,,,,,,,,,,
418603,0,,,,,,,,,,
418612,0,,,,,,,,,,
418658,0,,,,,,,,,,
418755,0,,,,,,,,,,
418764,0,,,,,,,,,,
418773,0,,,,,,,,,,
418782,0,,,,,,,,,,
418870,0,,,,,,,,,,
418889,0,,,,,,,,,,
418913,0,,,,,,,,,,
418968,0,,,,,,,,,,
419031,0,,,,,,,,,,
419095,0,,,,,,,,,,
419183,0,,,,,,,,,,
419217,0,,,,,,,,,,
419226,0,,,,,,,,,,
419235,0,,,,,,,,,,
419244,0,,,,,,,,,,
419253,0,,,,,,,,,,
419280,0,,,,,,,,,,
419332,0,,,,,,,,,,
419341,0,,,,,,,,,,
419411,0,,,,,,,,,,
419420,0,,,,,,,,,,
419484,0,,,,,,,,,,
419633,0,,,,,,,,,,
419660,0,,,,,,,,,,
419703,0,,,,,,,,,,
419712,0,,,,,,,,,,
419721,0,,,,,,,,,,
420024,0,,,,,,,,,,
420042,38,18,21,13,16,11,5,0,3,29,16
420103,0,,,,,,,,,,
420130,0,,,,,,,,,,
420246,360,60,11,12,7,7,0,1,4,3,81
420255,0,,,,,,,,,,
420325,6,100,0,0,0,0,0,0,0,0,0
420343,0,,,,,,,,,,
420370,0,,,,,,,,,,
420398,0,,,,,,,,,,
420431,0,,,,,,,,,,
420440,0,,,,,,,,,,
420459,0,,,,,,,,,,
420468,0,,,,,,,,,,
420538,0,,,,,,,,,,
420556,0,,,,,,,,,,
420574,580,32,2,6,4,4,0,0,2,0,37
420608,0,,,,,,,,,,
420705,81,22,20,2,2,2,0,0,1,0,44
420723,0,,,,,,,,,,
420981,0,,,,,,,,,,
421513,0,,,,,,,,,,
421610,0,,,,,,,,,,
421665,0,,,,,,,,,,
421708,0,,,,,,,,,,
421717,0,,,,,,,,,,
421771,0,,,,,,,,,,
421832,0,,,,,,,,,,
421841,0,,,,,,,,,,
421878,0,,,,,,,,,,
421896,0,,,,,,,,,,
422190,0,,,,,,,,,,
422695,0,,,,,,,,,,
422835,0,,,,,,,,,,
423120,0,,,,,,,,,,
423397,0,,,,,,,,,,
423412,0,,,,,,,,,,
423643,3823,61,2,9,18,18,0,0,6,2,54
423652,0,,,,,,,,,,
425250,0,,,,,,,,,,
425986,0,,,,,,,,,,
426314,3702,58,11,11,4,4,0,1,3,6,26
427308,0,,,,,,,,,,
427335,0,,,,,,,,,,
427894,0,,,,,,,,,,
427973,0,,,,,,,,,,
427982,0,,,,,,,,,,
427991,0,,,,,,,,,,
428000,0,,,,,,,,,,
428019,0,,,,,,,,,,
428055,0,,,,,,,,,,
428125,0,,,,,,,,,,
428143,0,,,,,,,,,,
428170,0,,,,,,,,,,
428259,41,56,17,0,12,12,0,5,5,5,78
428392,0,,,,,,,,,,
429012,0,,,,,,,,,,
429085,118,23,8,8,30,30,0,0,4,2,69
429094,139,58,1,11,14,13,1,1,4,9,80
429128,0,,,,,,,,,,
430184,616,9,76,5,3,3,0,0,4,2,68
430218,0,,,,,,,,,,
430227,0,,,,,,,,,,
430245,0,,,,,,,,,,
430306,0,,,,,,,,,,
430342,0,,,,,,,,,,
430403,0,,,,,,,,,,
430485,0,,,,,,,,,,
430564,0,,,,,,,,,,
430582,0,,,,,,,,,,
430670,272,3,0,95,1,1,0,0,0,0,53
430704,101,17,3,11,26,26,0,0,1,6,68
430795,0,,,,,,,,,,
430810,54,48,2,2,2,2,0,0,4,43,67
430883,0,,,,,,,,,,
430908,0,,,,,,,,,,
430935,0,,,,,,,,,,
430971,0,,,,,,,,,,
431017,0,,,,,,,,,,
431071,0,,,,,,,,,,
431099,0,,,,,,,,,,
431105,0,,,,,,,,,,
431123,0,,,,,,,,,,
431141,0,,,,,,,,,,
431169,0,,,,,,,,,,
431187,0,,,,,,,,,,
431196,0,,,,,,,,,,
431266,0,,,,,,,,,,
431275,0,,,,,,,,,,
431284,0,,,,,,,,,,
431558,0,,,,,,,,,,
431600,0,,,,,,,,,,
431716,0,,,,,,,,,,
431929,0,,,,,,,,,,
431956,0,,,,,,,,,,
431965,0,,,,,,,,,,
431983,0,,,,,,,,,,
432074,0,,,,,,,,,,
432117,0,,,,,,,,,,
432223,9,22,22,11,11,0,11,0,11,22,56
432269,0,,,,,,,,,,
432348,146,69,12,4,5,5,0,5,0,4,51
432384,0,,,,,,,,,,
432524,0,,,,,,,,,,
433004,0,,,,,,,,,,
433013,0,,,,,,,,,,
433040,0,,,,,,,,,,
433068,0,,,,,,,,,,
433101,0,,,,,,,,,,
433138,0,,,,,,,,,,
433165,0,,,,,,,,,,
433174,0,,,,,,,,,,
433387,32516,70,11,8,5,4,1,1,3,3,69
433420,14,43,21,36,0,0,0,0,0,0,71
433536,38,21,68,5,0,0,0,3,0,3,68
433660,1154,69,7,15,3,2,0,0,2,2,69
433970,0,,,,,,,,,,
434016,0,,,,,,,,,,
434061,0,,,,,,,,,,
434140,0,,,,,,,,,,
434159,0,,,,,,,,,,
434274,0,,,,,,,,,,
434283,0,,,,,,,,,,
434292,0,,,,,,,,,,
434308,0,,,,,,,,,,
434344,0,,,,,,,,,,
434362,0,,,,,,,,,,
434432,0,,,,,,,,,,
434441,82,38,9,11,30,30,0,0,2,4,78
434469,0,,,,,,,,,,
434496,0,,,,,,,,,,
434520,0,,,,,,,,,,
434539,0,,,,,,,,,,
434584,0,,,,,,,,,,
434672,0,,,,,,,,,,
434715,207,57,16,16,4,3,0,1,1,5,59
434751,0,,,,,,,,,,
434821,0,,,,,,,,,,
434830,0,,,,,,,,,,
434900,0,,,,,,,,,,
434937,0,,,,,,,,,,
434973,0,,,,,,,,,,
435000,862,80,4,3,7,7,0,0,1,1,62
436003,0,,,,,,,,,,
436021,57,49,2,7,42,42,0,0,0,0,79
436030,0,,,,,,,,,,
436100,0,,,,,,,,,,
436261,67,73,1,7,7,6,1,0,1,9,84
436270,0,,,,,,,,,,
436304,0,,,,,,,,,,
436429,0,,,,,,,,,,
436553,0,,,,,,,,,,
436599,0,,,,,,,,,,
436614,32,78,3,9,3,3,0,0,0,0,16
436632,0,,,,,,,,,,
436641,0,,,,,,,,,,
436650,0,,,,,,,,,,
436775,0,,,,,,,,,,
436818,0,,,,,,,,,,
436827,0,,,,,,,,,,
436836,0,,,,,,,,,,
437097,186,16,13,7,3,3,0,0,1,61,37
437103,0,,,,,,,,,,
437237,0,,,,,,,,,,
437316,0,,,,,,,,,,
437325,24,79,0,13,0,0,0,0,4,4,67
437556,0,,,,,,,,,,
437608,0,,,,,,,,,,
437635,0,,,,,,,,,,
437705,0,,,,,,,,,,
437723,0,,,,,,,,,,
437732,0,,,,,,,,,,
437750,0,,,,,,,,,,
437769,0,,,,,,,,,,
437778,0,,,,,,,,,,
437857,0,,,,,,,,,,
437936,0,,,,,,,,,,
438151,75,1,7,11,73,73,0,0,4,4,48
438179,0,,,,,,,,,,
438221,0,,,,,,,,,,
438258,0,,,,,,,,,,
438285,0,,,,,,,,,,
438337,0,,,,,,,,,,
438498,279,14,35,6,5,5,0,1,4,4,48
438504,0,,,,,,,,,,
438586,203,4,73,0,2,2,0,1,2,17,64
438674,0,,,,,,,,,,
438708,0,,,,,,,,,,
438735,0,,,,,,,,,,
438805,0,,,,,,,,,,
438869,0,,,,,,,,,,
438984,0,,,,,,,,,,
439020,39,41,15,10,15,15,0,0,18,0,74
439118,0,,,,,,,,,,
439145,0,,,,,,,,,,
439190,0,,,,,,,,,,
439288,34,56,3,29,3,0,3,0,3,6,56
439367,0,,,,,,,,,,
439394,95,69,5,12,9,9,0,1,1,2,77
439446,99,43,7,30,10,10,0,0,0,3,75
439455,0,,,,,,,,,,
439473,0,,,,,,,,,,
439491,0,,,,,,,,,,
439507,0,,,,,,,,,,
439570,0,,,,,,,,,,
439613,0,,,,,,,,,,
439622,0,,,,,,,,,,
439668,0,,,,,,,,,,
439686,0,,,,,,,,,,
439701,298,59,18,8,4,4,0,1,6,2,53
439738,0,,,,,,,,,,
439747,0,,,,,,,,,,
439774,0,,,,,,,,,,
439783,119,17,1,3,71,71,0,1,0,0,59
439792,0,,,,,,,,,,
439817,133,56,32,5,1,1,0,0,1,2,44
439844,0,,,,,,,,,,
439862,3,0,0,0,33,33,0,0,0,0,33
439871,0,,,,,,,,,,
439899,0,,,,,,,,,,
439914,29,69,0,7,17,17,0,0,7,0,66
439932,0,,,,,,,,,,
439969,136,24,5,58,7,7,0,0,2,0,69
439996,0,,,,,,,,,,
440004,26,81,0,0,4,4,0,0,4,12,65
440031,617,22,6,12,41,41,1,1,3,5,58
440059,0,,,,,,,,,,
440101,0,,,,,,,,,,
440217,0,,,,,,,,,,
440226,0,,,,,,,,,,
440262,0,,,,,,,,,,
440271,0,,,,,,,,,,
440396,38,11,0,3,0,0,0,0,0,87,47
440402,0,,,,,,,,,,
440411,49,69,4,14,0,0,0,2,0,10,67
440420,0,,,,,,,,,,
440651,0,,,,,,,,,,
440730,0,,,,,,,,,,
440749,0,,,,,,,,,,
440758,0,,,,,,,,,,
440776,0,,,,,,,,,,
440794,79,8,63,27,0,0,0,0,3,0,78
440819,0,,,,,,,,,,
440828,281,81,1,5,1,1,0,0,3,9,74
440855,0,,,,,,,,,,
440916,619,32,58,2,1,1,0,0,5,1,58
440989,0,,,,,,,,,,
441025,0,,,,,,,,,,
441052,0,,,,,,,,,,
441070,0,,,,,,,,,,
441104,273,72,16,4,1,1,0,1,1,5,75
441131,242,83,2,4,7,7,0,0,3,0,70
441168,0,,,,,,,,,,
441210,0,,,,,,,,,,
441229,0,,,,,,,,,,
441238,90,27,4,14,16,13,2,0,11,0,64
441256,0,,,,,,,,,,
441362,0,,,,,,,,,,
441371,0,,,,,,,,,,
441380,0,,,,,,,,,,
441414,0,,,,,,,,,,
441423,0,,,,,,,,,,
441487,0,,,,,,,,,,
441496,0,,,,,,,,,,
441502,0,,,,,,,,,,
441511,165,4,96,0,0,0,0,0,0,0,70
441548,0,,,,,,,,,,
441575,0,,,,,,,,,,
441593,0,,,,,,,,,,
441609,0,,,,,,,,,,
441618,0,,,,,,,,,,
441636,15,67,7,7,13,13,0,7,0,0,73
441645,0,,,,,,,,,,
441663,0,,,,,,,,,,
441672,0,,,,,,,,,,
441690,9,0,0,100,0,0,0,0,0,0,44
441706,0,,,,,,,,,,
441742,0,,,,,,,,,,
441760,0,,,,,,,,,,
441788,0,,,,,,,,,,
441830,0,,,,,,,,,,
441858,0,,,,,,,,,,
441876,0,,,,,,,,,,
441900,0,,,,,,,,,,
441937,368,39,1,29,8,8,0,0,4,9,55
441982,0,,,,,,,,,,
442064,77,62,3,4,16,16,0,0,3,1,73
442073,0,,,,,,,,,,
442134,0,,,,,,,,,,
442161,3,0,67,0,0,0,0,0,0,33,100
442213,0,,,,,,,,,,
442240,0,,,,,,,,,,
442295,250,64,6,22,2,2,0,0,1,3,56
442329,0,,,,,,,,,,
442356,107,81,3,5,5,5,0,0,1,6,79
442383,0,,,,,,,,,,
442392,168,45,26,7,0,0,0,1,0,19,75
442426,0,,,,,,,,,,
442435,0,,,,,,,,,,
442523,0,,,,,,,,,,
442569,1352,41,33,7,3,3,0,1,5,10,46
442602,0,,,,,,,,,,
442611,0,,,,,,,,,,
442639,181,3,3,0,1,1,0,0,0,0,19
442657,0,,,,,,,,,,
442718,0,,,,,,,,,,
442781,0,,,,,,,,,,
442806,2005,68,7,7,18,17,0,1,0,0,52
442815,0,,,,,,,,,,
442842,138,55,7,9,12,11,1,0,9,8,82
442879,0,,,,,,,,,,
442888,0,,,,,,,,,,
442897,10,30,60,0,0,0,0,0,0,10,70
442930,47,13,19,51,0,0,0,2,0,13,55
442949,0,,,,,,,,,,
442967,0,,,,,,,,,,
442976,0,,,,,,,,,,
442985,0,,,,,,,,,,
443021,0,,,,,,,,,,
443030,67,76,1,1,16,16,0,0,0,4,69
443049,141,33,35,3,9,9,1,0,1,4,33
443058,82,66,11,4,9,9,0,2,1,0,51
443076,143,16,81,1,0,0,0,1,1,0,50
443100,0,,,,,,,,,,
443128,558,0,0,0,0,0,0,0,0,0,54
443137,0,,,,,,,,,,
443146,0,,,,,,,,,,
443173,0,,,,,,,,,,
443207,0,,,,,,,,,,
443216,0,,,,,,,,,,
443225,0,,,,,,,,,,
443234,0,,,,,,,,,,
443252,0,,,,,,,,,,
443261,0,,,,,,,,,,
443289,0,,,,,,,,,,
443298,0,,,,,,,,,,
443322,0,,,,,,,,,,
443331,0,,,,,,,,,,
443340,16,63,13,0,0,0,0,0,0,0,56
443377,0,,,,,,,,,,
443410,96,22,1,3,6,6,0,0,1,0,22
443483,0,,,,,,,,,,
443492,0,,,,,,,,,,
443562,117,0,0,100,0,0,0,0,0,0,69
443571,0,,,,,,,,,,
443599,255,83,11,1,2,2,0,1,1,1,93
443632,0,,,,,,,,,,
443641,0,,,,,,,,,,
443650,0,,,,,,,,,,
443669,0,,,,,,,,,,
443678,0,,,,,,,,,,
443696,0,,,,,,,,,,
443702,76,84,7,1,3,3,0,0,1,4,49
443748,0,,,,,,,,,,
443766,497,6,87,1,0,0,0,0,4,1,82
443784,333,29,53,9,4,3,1,0,3,2,66
443951,0,,,,,,,,,,
443979,0,,,,,,,,,,
444051,0,,,,,,,,,,
444088,0,,,,,,,,,,
444103,26,96,0,0,0,0,0,4,0,0,4
444130,10465,31,30,7,2,2,0,1,3,27,71
444194,0,,,,,,,,,,
444200,0,,,,,,,,,,
444219,0,,,,,,,,,,
444228,0,,,,,,,,,,
444255,0,,,,,,,,,,
444264,0,,,,,,,,,,
444282,0,,,,,,,,,,
444291,0,,,,,,,,,,
444307,0,,,,,,,,,,
444316,0,,,,,,,,,,
444325,0,,,,,,,,,,
444334,0,,,,,,,,,,
444343,0,,,,,,,,,,
444361,0,,,,,,,,,,
444370,0,,,,,,,,,,
444398,0,,,,,,,,,,
444404,0,,,,,,,,,,
444413,17,100,0,0,0,0,0,0,0,0,0
444440,0,,,,,,,,,,
444468,0,,,,,,,,,,
444486,0,,,,,,,,,,
444510,0,,,,,,,,,,
444529,0,,,,,,,,,,
444556,0,,,,,,,,,,
444565,0,,,,,,,,,,
444583,0,,,,,,,,,,
444592,0,,,,,,,,,,
444635,0,,,,,,,,,,
444644,0,,,,,,,,,,
444662,0,,,,,,,,,,
444671,0,,,,,,,,,,
444680,0,,,,,,,,,,
444699,55,35,4,11,44,33,11,0,0,0,76
444714,0,,,,,,,,,,
444732,0,,,,,,,,,,
444778,28,14,75,0,0,0,0,0,4,0,54
444787,0,,,,,,,,,,
444796,0,,,,,,,,,,
444811,0,,,,,,,,,,
444857,0,,,,,,,,,,
444866,0,,,,,,,,,,
444893,0,,,,,,,,,,
444936,0,,,,,,,,,,
444945,0,,,,,,,,,,
444954,0,,,,,,,,,,
444972,0,,,,,,,,,,
444990,0,,,,,,,,,,
445027,837,26,46,1,2,1,0,0,3,21,68
445054,35,17,0,0,3,3,0,0,3,0,9
445133,92,15,26,7,11,11,0,0,0,41,51
445188,663,29,3,18,10,9,0,0,2,2,47
445203,0,,,,,,,,,,
445212,0,,,,,,,,,,
445230,0,,,,,,,,,,
445249,0,,,,,,,,,,
445258,0,,,,,,,,,,
445267,305,82,9,2,1,1,0,0,3,3,74
445300,0,,,,,,,,,,
445364,0,,,,,,,,,,
445461,0,,,,,,,,,,
445498,0,,,,,,,,,,
445540,0,,,,,,,,,,
445638,0,,,,,,,,,,
445647,0,,,,,,,,,,
445656,0,,,,,,,,,,
445692,0,,,,,,,,,,
445708,0,,,,,,,,,,
445735,1068,43,5,5,35,34,1,0,6,5,52
445744,0,,,,,,,,,,
445762,0,,,,,,,,,,
445780,0,,,,,,,,,,
445799,0,,,,,,,,,,
445841,0,,,,,,,,,,
445850,0,,,,,,,,,,
445869,300,62,4,13,5,5,0,1,0,11,62
445911,0,,,,,,,,,,
445948,0,,,,,,,,,,
445957,0,,,,,,,,,,
446002,90,76,2,0,16,16,0,0,0,0,73
446039,34,47,0,12,6,6,0,3,6,21,65
446048,35,63,0,3,0,0,0,3,0,23,37
446084,0,,,,,,,,,,
446093,0,,,,,,,,,,
446109,0,,,,,,,,,,
446118,0,,,,,,,,,,
446127,0,,,,,,,,,,
446136,0,,,,,,,,,,
446163,0,,,,,,,,,,
446206,0,,,,,,,,,,
446224,56,63,4,9,20,20,0,0,0,5,70
446233,1,100,0,0,0,0,0,0,0,0,0
446242,0,,,,,,,,,,
446251,0,,,,,,,,,,
446260,0,,,,,,,,,,
446288,0,,,,,,,,,,
446303,0,,,,,,,,,,
446349,0,,,,,,,,,,
446385,0,,,,,,,,,,
446394,24,0,100,0,0,0,0,0,0,0,88
446455,0,,,,,,,,,,
446516,0,,,,,,,,,,
446525,0,,,,,,,,,,
446534,0,,,,,,,,,,
446552,0,,,,,,,,,,
446561,161,47,2,7,35,35,0,0,0,9,85
446589,0,,,,,,,,,,
446598,0,,,,,,,,,,
446604,0,,,,,,,,,,
446640,3818,1,0,0,0,0,0,0,0,0,44
446677,0,,,,,,,,,,
446774,0,,,,,,,,,,
446996,0,,,,,,,,,,
447014,0,,,,,,,,,,
447023,0,,,,,,,,,,
447050,717,26,22,14,26,23,3,0,2,3,76
447148,0,,,,,,,,,,
447166,0,,,,,,,,,,
447175,0,,,,,,,,,,
447263,0,,,,,,,,,,
447379,0,,,,,,,,,,
447403,0,,,,,,,,,,
447421,0,,,,,,,,,,
447430,0,,,,,,,,,,
447449,0,,,,,,,,,,
447458,0,,,,,,,,,,
447467,0,,,,,,,,,,
447582,0,,,,,,,,,,
447591,0,,,,,,,,,,
447607,0,,,,,,,,,,
447616,0,,,,,,,,,,
447689,0,,,,,,,,,,
447698,88,64,5,8,18,18,0,1,0,2,81
447704,0,,,,,,,,,,
447713,0,,,,,,,,,,
447722,0,,,,,,,,,,
447731,0,,,,,,,,,,
447759,0,,,,,,,,,,
447768,0,,,,,,,,,,
447777,0,,,,,,,,,,
447795,0,,,,,,,,,,
447801,227,2,0,0,87,86,0,0,0,0,68
447810,0,,,,,,,,,,
447847,0,,,,,,,,,,
447865,0,,,,,,,,,,
447874,0,,,,,,,,,,
447883,0,,,,,,,,,,
447892,0,,,,,,,,,,
447908,0,,,,,,,,,,
447917,0,,,,,,,,,,
447935,0,,,,,,,,,,
447953,189,25,44,5,25,24,1,0,1,0,33
447962,0,,,,,,,,,,
447971,0,,,,,,,,,,
447980,0,,,,,,,,,,
447999,0,,,,,,,,,,
448017,0,,,,,,,,,,
448026,0,,,,,,,,,,
448044,0,,,,,,,,,,
448071,0,,,,,,,,,,
448123,0,,,,,,,,,,
448150,0,,,,,,,,,,
448196,0,,,,,,,,,,
448220,0,,,,,,,,,,
448239,0,,,,,,,,,,
448248,0,,,,,,,,,,
448257,0,,,,,,,,,,
448275,0,,,,,,,,,,
448284,1113,83,4,3,1,1,0,0,2,5,74
448309,13,23,15,8,0,0,0,0,0,8,46
448354,0,,,,,,,,,,
448424,0,,,,,,,,,,
448433,0,,,,,,,,,,
448567,0,,,,,,,,,,
448594,0,,,,,,,,,,
448600,0,,,,,,,,,,
448619,0,,,,,,,,,,
448646,0,,,,,,,,,,
448673,4,0,75,25,0,0,0,0,0,0,100
448691,134,55,14,1,0,0,0,1,3,11,83
448707,0,,,,,,,,,,
448716,0,,,,,,,,,,
448752,0,,,,,,,,,,
448761,0,,,,,,,,,,
448770,0,,,,,,,,,,
448798,0,,,,,,,,,,
448840,574,69,7,11,5,5,0,0,2,4,59
448859,0,,,,,,,,,,
448886,2882,58,5,17,5,5,0,2,3,2,60
448895,0,,,,,,,,,,
448974,0,,,,,,,,,,
448983,0,,,,,,,,,,
449038,503,17,53,22,2,1,0,0,3,1,63
449074,0,,,,,,,,,,
449083,0,,,,,,,,,,
449092,0,,,,,,,,,,
449117,0,,,,,,,,,,
449135,1,0,0,100,0,0,0,0,0,0,0
449250,0,,,,,,,,,,
449311,0,,,,,,,,,,
449320,0,,,,,,,,,,
449339,8342,57,17,9,3,2,1,1,4,8,43
449348,23,4,96,0,0,0,0,0,0,0,48
449357,0,,,,,,,,,,
449366,0,,,,,,,,,,
449384,0,,,,,,,,,,
449393,0,,,,,,,,,,
449445,0,,,,,,,,,,
449454,0,,,,,,,,,,
449463,0,,,,,,,,,,
449472,0,,,,,,,,,,
449481,52,71,10,12,4,4,0,0,4,0,83
449490,0,,,,,,,,,,
449506,0,,,,,,,,,,
449524,0,,,,,,,,,,
449533,0,,,,,,,,,,
449597,0,,,,,,,,,,
449603,0,,,,,,,,,,
449612,0,,,,,,,,,,
449658,0,,,,,,,,,,
449667,0,,,,,,,,,,
449676,0,,,,,,,,,,
449685,0,,,,,,,,,,
449700,0,,,,,,,,,,
449719,0,,,,,,,,,,
449728,0,,,,,,,,,,
449764,7,71,0,0,0,0,0,0,0,14,71
449773,0,,,,,,,,,,
449782,0,,,,,,,,,,
449807,0,,,,,,,,,,
449816,0,,,,,,,,,,
449834,29,83,10,7,0,0,0,0,0,0,7
449861,0,,,,,,,,,,
449870,151,19,1,6,20,20,0,0,1,1,50
449889,5460,70,7,10,2,2,0,0,4,2,70
449898,339,42,23,18,8,7,1,1,1,2,80
449904,0,,,,,,,,,,
449922,221,62,22,0,11,11,0,0,0,1,51
449931,320,58,25,1,1,1,0,0,1,13,67
449959,0,,,,,,,,,,
449968,0,,,,,,,,,,
449977,0,,,,,,,,,,
449986,0,,,,,,,,,,
449995,0,,,,,,,,,,
450021,0,,,,,,,,,,
450058,0,,,,,,,,,,
450067,0,,,,,,,,,,
450119,0,,,,,,,,,,
450128,0,,,,,,,,,,
450182,0,,,,,,,,,,
450298,59,15,61,10,5,5,0,0,7,2,71
450304,195,70,15,6,3,2,1,0,0,2,47
450377,277,6,88,1,0,0,0,0,1,2,75
450395,0,,,,,,,,,,
450401,0,,,,,,,,,,
450483,0,,,,,,,,,,
450571,3,100,0,0,0,0,0,0,0,0,100
450599,0,,,,,,,,,,
450605,0,,,,,,,,,,
450614,0,,,,,,,,,,
450632,0,,,,,,,,,,
450641,0,,,,,,,,,,
450650,0,,,,,,,,,,
450696,0,,,,,,,,,,
450702,0,,,,,,,,,,
450711,0,,,,,,,,,,
450720,0,,,,,,,,,,
450933,5859,42,26,5,5,5,0,1,3,19,47
450951,0,,,,,,,,,,
450960,0,,,,,,,,,,
450979,2452,21,20,12,4,3,1,1,3,39,43
450988,0,,,,,,,,,,
451006,0,,,,,,,,,,
451033,0,,,,,,,,,,
451042,0,,,,,,,,,,
451051,0,,,,,,,,,,
451079,59,76,2,7,10,10,0,0,0,2,88
451097,0,,,,,,,,,,
451103,330,1,3,96,0,0,0,0,0,0,55
451121,0,,,,,,,,,,
451149,0,,,,,,,,,,
451158,0,,,,,,,,,,
451167,0,,,,,,,,,,
451194,0,,,,,,,,,,
451228,0,,,,,,,,,,
451237,0,,,,,,,,,,
451255,0,,,,,,,,,,
451264,0,,,,,,,,,,
451282,0,,,,,,,,,,
451291,0,,,,,,,,,,
451334,0,,,,,,,,,,
451343,0,,,,,,,,,,
451352,0,,,,,,,,,,
451370,0,,,,,,,,,,
451398,0,,,,,,,,,,
451404,0,,,,,,,,,,
451413,0,,,,,,,,,,
451459,0,,,,,,,,,,
451468,0,,,,,,,,,,
451477,0,,,,,,,,,,
451495,0,,,,,,,,,,
451501,0,,,,,,,,,,
451510,627,69,18,6,2,1,0,1,0,4,56
451529,0,,,,,,,,,,
451538,0,,,,,,,,,,
451547,0,,,,,,,,,,
451556,0,,,,,,,,,,
451565,0,,,,,,,,,,
451574,0,,,,,,,,,,
451583,0,,,,,,,,,,
451626,0,,,,,,,,,,
451635,0,,,,,,,,,,
451671,152,64,8,16,3,3,0,0,3,3,60
451714,0,,,,,,,,,,
451741,0,,,,,,,,,,
451750,0,,,,,,,,,,
451820,0,,,,,,,,,,
451857,0,,,,,,,,,,
451866,0,,,,,,,,,,
451875,0,,,,,,,,,,
451884,0,,,,,,,,,,
451909,0,,,,,,,,,,
451918,0,,,,,,,,,,
452009,0,,,,,,,,,,
452072,0,,,,,,,,,,
452081,0,,,,,,,,,,
452106,0,,,,,,,,,,
452124,0,,,,,,,,,,
452373,0,,,,,,,,,,
452540,0,,,,,,,,,,
452771,0,,,,,,,,,,
452780,0,,,,,,,,,,
452887,0,,,,,,,,,,
452948,0,,,,,,,,,,
453109,0,,,,,,,,,,
453163,1098,7,84,2,0,0,0,1,3,2,80
453215,109,14,60,13,6,6,0,0,4,2,72
453297,0,,,,,,,,,,
453756,0,,,,,,,,,,
453792,0,,,,,,,,,,
454184,0,,,,,,,,,,
454227,12539,58,14,9,7,7,0,0,1,10,90
454236,0,,,,,,,,,,
454245,0,,,,,,,,,,
454306,0,,,,,,,,,,
454458,0,,,,,,,,,,
