SchoolID,TotalEnrollment,GraduateEnrollment,GraduatePercentWhite,GraduatePercentBlack,GraduatePercentHispanic,GraduatePercentAsian,GraduatePercentIndian,GraduatePercentHawaiian,GraduatePercentMixed,GraduatePercentTwoPlus,GraduatePercentUnknown,GraduatePercentInternational,GraduatePercentWomen,GraduatePercentMen
434441,75,75,49,8,9,31,31,0,0,0,3,0,80,20
437097,1167,844,2,2,1,3,3,0,0,0,92,0,36,64
439020,39,38,61,26,5,8,8,0,0,0,0,0,76,24
439817,209,209,56,32,8,3,3,0,0,2,0,0,62,38
439914,43,43,42,7,0,30,30,0,0,21,0,0,84,16
439969,180,117,27,8,55,10,10,0,0,0,0,0,70,30
440004,39,39,87,0,3,3,3,0,0,0,8,0,77,23
440396,351,46,48,0,7,7,7,0,0,2,37,0,41,59
440916,908,185,17,65,3,11,11,0,0,1,3,0,61,39
441104,351,351,81,11,3,2,2,0,0,0,2,0,75,25
441636,393,19,63,5,0,21,21,0,0,11,0,0,84,16
442356,1770,122,75,9,6,7,7,0,0,2,1,0,82,18
443030,75,75,68,5,8,13,13,0,0,5,0,0,68,32
443340,57,17,76,6,6,12,12,0,0,0,0,0,65,35
444787,4265,21,62,5,19,5,5,0,0,0,10,0,90,10
445133,163,39,3,49,3,10,10,0,0,0,36,0,54,46
445267,3601,354,79,9,3,1,1,0,0,2,5,0,74,26
446039,20,20,65,5,10,5,5,0,0,5,10,0,75,25
446224,50,42,40,2,7,33,33,0,0,0,17,0,86,14
447263,1937,45,71,9,7,4,4,0,0,2,7,0,76,24
451079,55,55,80,2,9,2,2,0,0,2,5,0,76,24
451103,955,645,5,8,86,1,1,0,0,0,0,0,71,29
451510,675,675,83,2,6,1,1,0,0,3,4,0,68,32
454227,28897,16683,50,22,12,9,9,0,0,1,6,0,90,10
454838,36,36,81,0,6,3,3,0,0,11,0,0,75,25
455406,649,649,55,2,11,23,22,0,0,7,2,0,53,47
455804,119,119,61,8,8,9,9,0,0,6,9,0,36,64
457086,178,2,0,0,0,100,100,0,0,0,0,0,50,50
459213,2861,17,24,6,24,29,29,0,0,12,6,0,82,18
459259,417,97,51,26,6,10,10,0,0,4,3,0,80,20
459268,270,18,28,56,6,6,6,0,0,0,6,0,56,44
459736,1090,1090,24,6,12,48,48,0,0,4,6,0,64,36
459824,1625,1606,39,5,11,33,33,0,0,6,6,0,59,41
461139,77,77,90,3,1,3,3,0,0,3,1,0,82,18
475398,171,72,72,1,21,4,4,0,0,1,0,0,38,62
477039,1615,601,19,19,43,8,8,0,0,4,6,0,85,15
480073,290,47,45,17,19,11,11,0,0,6,2,0,62,38
480790,1574,1574,71,2,3,5,5,0,0,15,3,0,53,47
481401,593,373,17,7,2,1,1,0,0,0,74,0,32,68
482228,200,60,88,7,2,2,2,0,0,2,0,0,20,80
486080,1,1,0,0,0,100,100,0,0,0,0,0,0,100
487995,144,107,4,1,4,92,92,0,0,0,0,0,74,26
488554,687,687,43,5,18,26,26,0,0,5,3,0,58,42
488572,527,527,28,3,10,49,49,0,0,6,5,0,53,47
488776,406,88,61,3,3,14,14,0,0,2,16,0,66,34
488846,42867,6481,8,5,4,4,4,0,0,1,79,0,46,54
488907,25,25,40,24,4,24,24,0,0,4,4,0,88,12
489335,50,50,48,2,6,26,26,0,0,4,14,0,30,70
490373,352,352,54,6,10,16,16,0,0,5,8,0,54,46
490753,24,24,83,4,0,8,8,0,0,4,0,0,71,29
492209,33,33,30,12,39,9,9,0,0,3,6,0,79,21
492689,922,687,27,6,33,28,28,0,0,3,3,0,54,46
493956,45,45,47,7,31,9,9,0,0,7,0,0,71,29
494010,119,119,28,34,12,25,25,0,0,0,1,0,62,38
495192,453,453,17,12,58,9,8,0,0,4,1,0,78,22
495314,567,567,47,6,8,33,33,0,0,3,4,0,47,53
496043,564,564,30,2,15,39,39,0,0,6,8,0,52,48
496326,539,28,82,7,0,4,4,0,0,0,7,0,86,14
497693,227,227,30,2,4,21,21,0,0,2,41,0,49,51
498562,11088,1121,80,4,4,2,2,0,0,2,7,0,72,28
101693,1911,223,51,17,4,3,3,0,0,14,9,1,66,34
104586,3286,36,42,6,11,3,3,0,0,6,3,31,39,61
106245,8158,2369,48,16,2,2,2,0,0,5,6,21,60,40
110097,5296,1901,36,4,13,19,19,0,0,5,7,16,45,55
110398,1216,1216,42,3,19,22,21,0,0,5,3,5,59,41
110422,22485,926,51,1,20,11,11,0,0,6,6,5,48,52
110699,3126,3126,26,7,16,32,32,0,0,6,3,10,64,36
111391,625,625,49,3,29,8,7,0,0,6,4,2,62,38
111948,9961,2087,34,3,20,24,24,0,0,6,3,10,63,37
112394,392,14,14,7,36,7,7,0,0,14,14,7,43,57
113698,2026,844,28,4,15,12,11,0,0,5,4,32,71,29
117672,1987,1267,32,9,29,19,18,0,0,6,2,4,55,45
120698,1223,1204,46,4,19,13,12,0,0,6,4,9,84,16
120883,6755,3458,24,4,17,30,29,0,0,5,3,18,60,40
122409,39241,5191,32,4,33,11,11,0,0,5,4,10,64,36
122436,9110,3384,42,6,23,12,11,0,0,5,7,5,58,42
122612,9212,3483,25,5,22,15,14,0,0,5,10,17,64,36
123943,686,686,23,3,8,53,53,0,0,7,3,3,73,27
123970,951,951,45,5,30,9,9,0,0,6,2,3,61,39
126580,11213,1815,66,5,12,4,4,0,0,6,2,5,58,42
127653,1117,749,72,2,8,3,3,0,0,5,8,3,74,26
127909,7382,96,66,1,11,11,11,0,0,6,3,1,79,21
128106,6691,1875,65,2,11,3,3,0,0,10,8,1,78,22
129428,144,144,61,4,7,10,10,0,0,6,11,1,28,72
130697,3271,205,54,4,4,4,4,0,0,5,1,28,61,39
131283,5171,2032,51,9,7,3,3,0,0,7,3,19,48,52
147013,2075,470,70,11,5,0,0,0,0,5,4,3,68,32
148885,203,203,66,2,10,9,9,0,0,5,4,4,15,85
154590,1536,87,51,6,14,0,0,0,0,6,2,22,43,57
155973,664,83,64,4,11,1,1,0,0,7,1,12,63,37
161873,3101,1809,44,31,7,6,6,0,0,5,4,4,66,34
163338,2844,611,26,48,4,6,6,0,0,6,5,5,68,32
165644,458,79,58,16,3,1,1,0,0,5,13,4,63,37
166683,11920,7344,25,3,7,13,13,0,0,7,5,41,40,60
166708,1394,1394,49,7,4,19,19,0,0,7,6,8,66,34
167057,784,391,24,1,1,12,12,0,0,7,1,55,47,53
167215,1083,1083,67,4,12,5,5,0,0,5,4,3,65,35
169442,1459,60,8,7,0,2,2,0,0,5,2,77,43,57
170967,1173,29,48,14,7,3,3,0,0,7,10,10,38,62
172477,451,451,62,12,4,3,3,0,0,13,4,2,55,45
177834,3629,3629,54,7,12,15,14,0,0,5,4,3,66,34
181127,1011,21,52,0,10,0,0,0,0,5,5,29,38,62
182281,31094,5300,38,8,22,12,12,0,0,8,3,9,60,40
183062,2846,128,66,5,1,1,1,0,0,9,14,4,61,39
183789,2007,107,14,15,30,4,4,0,0,11,22,4,73,27
193399,3202,804,49,16,17,6,5,0,0,10,2,1,82,18
194073,349,349,28,12,8,35,35,0,0,5,7,4,58,42
195234,2538,1288,48,16,5,4,4,0,0,14,8,4,76,24
196042,9541,33,45,12,12,15,15,0,0,6,3,6,18,82
199111,2925,18,33,0,0,11,11,0,0,17,28,11,83,17
209065,1726,48,63,0,13,10,10,0,0,6,4,4,58,42
209287,532,202,60,9,10,2,2,0,0,7,4,6,51,49
209542,35622,5601,52,2,10,6,6,0,0,5,3,22,53,47
209807,20519,4559,56,3,13,6,6,0,0,6,1,15,62,38
209825,3457,321,55,3,10,8,8,0,0,5,2,18,61,39
210438,979,979,51,5,4,4,3,0,0,6,5,25,67,33
217402,4635,444,76,4,5,1,1,0,0,7,2,5,58,42
219602,9945,1358,61,18,5,1,1,0,0,5,2,7,68,32
220613,3680,427,64,6,15,0,0,0,0,5,5,6,57,43
221351,1952,16,25,19,19,6,6,0,0,6,13,13,56,44
228653,3315,2756,35,9,19,24,24,0,0,5,6,2,68,32
230995,3274,632,67,9,10,4,4,0,0,5,4,2,44,56
232937,6045,535,7,69,4,1,1,0,0,6,4,8,61,39
236595,7182,3045,42,5,11,14,14,0,0,6,3,18,67,33
236948,55620,16105,39,4,8,16,16,0,0,5,3,25,56,44
237181,671,26,54,15,0,0,0,0,0,8,12,12,42,58
237312,2758,671,52,14,10,3,3,0,0,5,10,6,40,60
237932,2348,404,75,4,0,2,2,0,0,9,5,4,69,31
243744,18446,10392,26,4,8,18,18,0,0,5,4,36,45,55
245838,888,827,55,3,13,7,7,0,0,6,14,2,73,27
247649,650,52,81,4,0,4,4,0,0,6,2,4,83,17
366711,15431,1185,33,3,41,9,9,0,0,5,3,4,72,28
367884,232,59,19,3,14,0,0,0,0,14,49,2,71,29
385415,1328,1328,40,5,10,20,20,0,0,5,17,3,57,43
420246,551,551,54,12,17,5,5,0,0,5,5,3,86,14
423643,3794,3794,57,3,13,18,18,0,0,5,1,4,62,38
426314,12268,3231,54,8,14,5,5,0,0,5,4,9,28,72
428259,116,56,18,9,9,45,45,0,0,5,11,4,66,34
440031,602,602,24,7,19,33,33,0,0,7,2,8,69,31
443410,1100,58,47,0,2,5,5,0,0,5,5,36,31,69
445735,1398,844,46,3,5,30,30,0,0,9,5,1,56,44
455433,524,524,32,10,30,10,10,0,0,6,9,3,81,19
455664,3392,3068,37,25,18,5,5,0,0,7,5,3,83,17
459745,615,615,31,37,13,7,7,0,0,5,4,4,85,15
486433,103,103,65,4,5,8,8,0,0,6,11,2,70,30
489858,527,527,33,5,23,28,28,0,0,9,1,1,68,32
493895,1771,1080,56,6,10,7,6,0,0,5,4,13,11,89
100654,6614,769,3,61,0,0,0,0,0,0,27,8,67,33
117104,504,108,47,6,33,2,2,0,0,0,9,2,50,50
119270,812,32,3,0,0,31,31,0,0,0,6,59,47,53
120166,328,266,2,20,1,64,63,0,0,0,10,4,52,48
123633,234,234,8,0,2,72,72,0,0,0,1,17,66,34
128744,4103,2624,24,11,6,4,4,0,0,0,1,53,52,48
135610,112,43,26,28,37,0,0,0,0,0,7,2,60,40
138947,4135,640,2,46,0,0,0,0,0,0,47,4,71,29
139205,1123,74,27,1,3,0,0,0,0,0,1,68,18,82
141237,2714,102,64,11,4,0,0,0,0,0,6,16,37,63
143048,3401,639,34,6,10,7,7,0,0,0,7,36,71,29
143233,66,66,74,5,3,0,0,0,0,0,15,3,67,33
146339,1058,265,24,5,9,2,2,0,0,0,4,57,40,60
148131,1280,150,73,3,7,1,1,0,0,0,8,7,49,51
150455,696,61,62,5,3,0,0,0,0,0,20,10,61,39
151810,223,46,2,93,0,0,0,0,0,0,2,2,78,22
156356,638,87,66,14,5,1,1,0,0,0,14,1,82,18
156365,12451,5598,19,3,0,1,1,0,0,0,2,74,39,61
157809,1947,124,72,6,6,2,2,0,0,0,1,13,55,45
163578,1836,1150,47,26,8,5,4,0,0,0,13,1,81,19
164368,2003,1309,2,1,1,1,1,0,0,0,4,90,41,59
166054,199,135,77,4,2,4,4,0,0,0,11,2,15,85
168528,1760,82,71,0,6,0,0,0,0,0,7,16,49,51
169099,307,307,44,7,14,17,17,0,0,0,4,14,29,71
174817,3831,2756,53,10,5,4,4,0,0,0,26,2,72,28
174862,1727,348,74,9,6,7,7,0,0,0,2,2,53,47
175980,626,44,61,25,2,2,2,0,0,0,2,7,45,55
176479,5448,2335,53,28,2,10,10,0,0,0,2,6,68,32
183974,1453,502,60,2,8,3,3,0,0,0,15,12,77,23
186201,5521,508,64,9,18,6,6,0,0,0,2,1,72,28
186432,3673,1572,12,7,9,2,2,0,0,0,2,67,44,56
186867,8842,4750,9,1,5,3,3,0,0,0,17,65,28,72
188580,834,834,48,9,9,27,27,0,0,0,5,2,61,39
190080,63,63,25,67,3,0,0,0,0,0,3,2,52,48
190099,3146,15,60,7,7,7,7,0,0,0,13,7,80,20
190983,657,44,64,0,2,0,0,0,0,0,23,11,55,45
192271,1371,229,23,23,9,6,6,0,0,0,3,37,89,11
196291,1350,107,65,11,9,7,7,0,0,0,4,4,18,82
198516,7207,805,69,9,8,2,2,0,0,0,7,4,61,39
201140,166,127,85,2,6,4,4,0,0,0,1,3,8,92
205203,2168,138,10,1,1,1,1,0,0,0,1,86,56,44
206516,125,125,74,14,4,2,2,0,0,0,5,1,38,62
211291,3892,46,37,4,2,7,7,0,0,0,4,46,61,39
211477,827,21,52,29,0,0,0,0,0,0,14,5,81,19
211556,2319,812,68,12,6,6,6,0,0,0,5,3,80,20
212009,2217,13,46,8,15,0,0,0,0,0,15,15,23,77
212805,2394,29,55,0,3,0,0,0,0,0,38,3,24,76
213543,7590,1779,51,3,6,4,4,0,0,0,2,33,49,51
217873,1835,81,9,70,0,0,0,0,0,0,10,11,68,32
218751,381,381,73,4,16,3,2,0,0,0,3,1,54,46
221731,1074,217,60,2,3,4,4,0,0,0,4,26,68,32
227289,179,179,21,8,42,8,8,0,0,0,1,20,36,64
227368,31931,4891,8,3,76,4,4,0,0,0,1,7,65,35
228796,24351,3742,12,4,66,2,2,0,0,0,1,15,59,41
230959,2857,57,19,0,0,5,5,0,0,0,30,46,79,21
234155,5190,361,3,91,0,1,1,0,0,0,1,3,64,36
234164,1662,492,0,90,0,0,0,0,0,0,6,3,46,54
237969,991,53,74,13,2,0,0,0,0,0,2,9,55,45
241410,5562,1599,0,0,89,0,0,0,0,0,10,1,70,30
243197,10716,861,0,0,63,0,0,0,0,0,7,30,48,52
418126,97,63,22,6,5,52,52,0,0,0,8,6,70,30
440794,554,65,2,51,29,2,2,0,0,0,6,11,78,22
442295,273,273,68,2,19,4,3,0,0,0,5,1,51,49
446048,1335,85,65,5,13,4,4,0,0,0,11,4,26,74
446385,279,12,33,0,8,8,8,0,0,0,8,42,33,67
461795,923,350,29,3,2,11,11,0,0,0,12,44,45,55
480781,222,117,1,3,2,2,2,0,0,0,1,91,32,68
482459,196,8,25,13,0,13,13,0,0,0,13,38,38,62
482468,487,15,0,40,0,0,0,0,0,0,7,53,47,53
483595,8382,3467,0,0,76,0,0,0,0,0,22,2,73,27
483780,1105,803,0,0,0,0,0,0,0,0,10,89,37,63
486284,201,39,62,8,0,5,5,0,0,0,5,21,59,41
490045,208,170,0,0,0,32,32,0,0,0,53,15,52,48
102368,13923,3455,48,32,7,2,2,0,0,4,3,3,60,40
106263,3275,1895,66,10,6,9,9,0,0,4,2,4,64,36
110316,2047,1990,42,5,9,5,5,0,0,4,31,2,81,19
110583,40278,6035,18,4,43,15,14,0,0,4,4,13,61,39
110635,45699,12621,28,4,10,19,19,0,0,4,2,32,49,51
110653,36582,7079,24,3,14,20,20,0,0,4,3,31,50,50
110662,46678,13638,27,4,15,19,19,0,0,4,2,28,50,50
110680,42376,8584,21,2,9,16,16,0,0,4,3,45,44,56
110714,19764,1952,33,2,14,11,11,0,0,4,3,33,46,54
111081,1353,435,31,7,9,8,8,0,0,4,2,38,63,37
112075,3481,2016,51,7,28,7,7,0,0,4,1,1,65,35
114354,1366,47,13,13,6,6,6,0,0,4,4,53,100,0
114840,1935,1935,40,8,7,11,11,0,0,4,4,26,47,53
121150,9545,5916,41,11,22,10,9,0,0,4,4,8,72,28
121628,131,131,33,2,15,18,18,0,0,4,2,26,41,59
122931,9340,3091,25,2,17,18,18,0,0,4,3,31,54,46
126562,23409,9382,58,4,13,8,8,0,0,4,4,9,66,34
126614,41432,9327,50,2,9,7,7,0,0,4,3,25,39,61
126775,7599,1760,57,1,7,3,3,0,0,4,3,23,30,70
127565,17593,1163,58,6,24,4,3,0,0,4,2,2,77,23
130493,8820,2039,61,14,14,4,3,0,0,4,2,1,73,27
130794,15081,8263,33,6,9,12,12,0,0,4,1,34,54,46
130934,5828,887,15,64,5,2,2,0,0,4,6,3,69,31
138354,14371,4710,53,13,15,4,4,0,0,4,5,6,65,35
139199,2420,1225,45,34,7,4,4,0,0,4,4,1,83,17
139658,15046,7687,38,17,7,13,13,0,0,4,2,19,65,35
142832,1674,1665,49,13,10,16,16,0,0,4,6,1,82,18
143853,2671,2671,56,3,8,26,26,0,0,4,1,2,67,33
143978,1243,1212,50,14,17,7,7,0,0,4,3,6,81,19
144005,2324,829,12,55,3,3,3,0,0,4,6,15,71,29
145558,1949,1949,42,8,10,29,29,0,0,4,5,2,59,41
145628,483,483,39,5,6,25,25,0,0,4,2,18,73,27
150066,1255,160,65,11,3,1,1,0,0,4,3,13,39,61
151786,3586,1094,59,12,7,11,11,0,0,4,5,1,62,38
152390,1518,94,76,2,6,5,5,0,0,4,5,1,97,3
153375,1796,313,72,6,10,2,2,0,0,4,4,3,70,30
155317,28406,7710,58,5,7,6,6,0,0,4,4,16,58,42
155900,1139,101,47,18,12,1,1,0,0,4,16,3,35,65
155937,707,27,67,11,11,0,0,0,0,4,4,4,44,56
156620,15008,2282,79,7,4,2,2,0,0,4,1,2,71,29
159717,6060,500,59,24,4,1,1,0,0,4,1,7,76,24
160612,13861,1177,67,18,5,1,1,0,0,4,1,4,76,24
160904,3181,590,17,59,6,7,7,0,0,4,6,2,78,22
162760,2078,869,58,11,6,3,3,0,0,4,3,16,68,32
163204,60084,9291,29,36,10,7,7,0,0,4,11,3,52,48
163259,6667,5689,46,18,8,15,15,0,0,4,1,7,70,30
163295,1861,537,29,17,12,9,9,0,0,4,5,24,74,26
163851,7030,749,68,16,7,2,1,0,0,4,2,2,79,21
164562,2046,358,73,7,11,1,1,0,0,4,2,1,77,23
164872,787,481,40,4,7,5,5,0,0,4,9,31,60,40
165024,9550,1378,78,7,6,2,2,0,0,4,1,3,74,26
165662,5670,1499,54,8,18,5,5,0,0,4,4,8,86,14
167835,2830,324,66,6,11,6,6,0,0,4,1,6,84,16
168148,13274,6397,45,6,9,15,15,0,0,4,4,17,62,38
169798,13324,2195,69,12,3,4,4,0,0,4,1,7,69,31
174020,6005,734,49,23,5,10,10,0,0,4,2,6,59,41
177092,600,600,65,5,2,2,2,0,0,4,17,5,11,89
177214,1596,228,76,3,2,3,3,0,0,4,7,5,71,29
179265,631,356,64,9,2,16,16,0,0,4,3,2,66,34
179812,2048,2048,51,4,7,25,25,0,0,4,2,5,53,47
179867,16500,8233,30,5,5,7,7,0,0,4,2,46,50,50
181002,8255,3993,69,4,9,10,10,0,0,4,1,2,61,39
181428,3786,2889,71,3,6,5,5,0,0,4,1,10,67,33
189088,2922,469,44,3,8,6,6,0,0,4,2,33,63,37
190372,983,82,33,1,4,30,30,0,0,4,6,22,26,74
191968,4828,460,69,6,7,10,10,0,0,4,2,3,78,22
194824,7024,1070,35,3,4,8,8,0,0,4,2,45,33,67
195580,90,90,50,1,4,18,18,0,0,4,2,20,16,84
195809,19691,3992,47,10,16,14,14,0,0,4,1,8,64,36
198950,1576,267,63,12,6,4,4,0,0,4,6,5,89,11
199120,32234,11553,55,9,8,9,9,0,0,4,2,12,60,40
199698,832,26,35,23,8,8,8,0,0,4,8,15,42,58
199999,4776,516,25,59,5,1,1,0,0,4,2,3,81,19
201441,17027,3013,66,6,4,2,2,0,0,4,2,16,60,40
201548,2388,641,75,11,3,2,2,0,0,4,3,1,56,44
203997,172,172,58,27,2,1,1,0,0,4,1,6,60,40
204024,18618,2140,66,5,6,3,3,0,0,4,3,13,70,30
204617,1258,364,67,6,1,6,6,0,0,4,2,14,67,33
204635,3042,450,73,5,2,5,4,0,0,4,9,2,60,40
206349,923,286,67,14,1,4,4,0,0,4,5,4,88,12
212115,5460,763,72,8,11,1,1,0,0,4,1,2,73,27
215114,1056,201,52,15,2,9,9,0,0,4,9,8,53,47
216010,5184,763,80,7,6,2,2,0,0,4,1,2,69,31
216366,8315,4584,55,9,6,15,15,0,0,4,3,8,72,28
217156,11516,3775,30,9,9,12,12,0,0,4,4,33,53,47
217864,3727,1066,72,13,5,3,2,0,0,4,2,1,47,53
218335,3117,2836,68,9,6,8,8,0,0,4,2,3,70,30
219709,8862,1532,75,8,6,3,3,0,0,4,2,1,71,29
219718,2974,255,60,29,1,5,5,0,0,4,1,1,60,40
219976,5047,1777,74,13,3,2,2,0,0,4,2,2,71,29
220552,8234,1828,71,13,2,7,7,0,0,4,1,2,70,30
221892,3196,1371,49,32,5,1,1,0,0,4,6,2,73,27
221999,13456,6304,55,8,8,8,7,0,0,4,2,16,59,41
224554,12013,3695,39,18,14,6,6,0,0,4,2,17,65,35
225432,14105,1225,15,29,36,10,10,0,0,4,1,5,63,37
228431,10888,1313,61,11,16,1,1,0,0,4,1,6,70,30
228909,2344,2327,38,10,16,28,28,0,0,4,1,3,67,33
229160,2595,685,42,21,18,10,10,0,0,4,2,3,66,34
231174,14320,2152,64,4,7,8,8,0,0,4,2,11,62,38
231581,1436,45,58,18,11,2,2,0,0,4,2,4,76,24
231624,9762,2799,61,10,7,5,5,0,0,4,3,10,59,41
231712,4503,96,80,3,7,1,1,0,0,4,3,1,59,41
232423,22758,1752,67,7,7,4,4,0,0,4,5,6,69,31
232982,22541,4805,54,19,7,4,4,0,0,4,1,11,62,38
233374,3776,722,62,8,6,4,4,0,0,4,12,3,64,36
234030,28238,7033,48,14,7,10,10,0,0,4,10,8,68,32
237330,1798,326,81,10,1,0,0,0,0,4,2,2,70,30
238193,1719,832,45,17,16,5,5,0,0,4,10,3,86,14
243665,1739,231,16,61,6,0,0,0,0,4,1,11,77,23
245652,447,78,68,1,4,4,4,0,0,4,12,8,42,58
245892,434,327,48,18,7,6,6,0,0,4,13,2,81,19
246789,127,127,20,10,2,10,10,0,0,4,47,6,33,67
366368,116,116,40,2,16,7,7,0,0,4,7,25,74,26
414595,678,371,21,4,4,12,12,0,0,4,39,15,80,20
441937,5688,398,23,2,39,8,8,0,0,4,8,17,58,42
455992,223,223,75,4,8,3,2,0,0,4,3,4,74,26
489779,44421,12630,50,20,13,7,6,0,0,4,5,1,73,27
490106,403,403,20,4,2,64,64,0,0,4,3,2,67,33
100724,3870,548,17,75,1,1,1,0,0,1,1,3,69,31
100830,5189,1782,16,20,0,1,1,0,0,1,1,60,45,55
102049,5791,1959,71,15,5,3,3,0,0,1,4,1,67,33
110705,26068,2836,36,3,12,12,12,0,0,1,1,34,49,51
116846,209,92,61,2,18,0,0,0,0,1,12,5,74,26
117751,2799,885,47,4,29,11,11,0,0,1,6,1,12,88
122728,1484,428,37,4,16,4,3,0,0,1,5,32,57,43
130253,11179,4219,38,5,6,2,2,0,0,1,2,45,60,40
132842,787,561,8,7,76,1,1,0,0,1,5,3,86,14
138716,6544,526,13,67,2,1,1,0,0,1,14,1,85,15
139348,157,157,29,43,1,8,8,0,0,1,2,17,59,41
139764,3408,655,61,23,2,5,5,0,0,1,1,6,75,25
140872,1170,88,43,27,8,1,1,0,0,1,11,8,42,58
140951,17575,2918,25,8,4,4,4,0,0,1,3,55,70,30
144892,8804,1955,47,5,4,2,2,0,0,1,3,39,54,46
144962,3906,768,48,6,12,6,6,0,0,1,2,25,63,37
145619,2989,1147,27,11,6,10,10,0,0,1,44,1,66,34
145725,8563,5247,16,2,3,4,4,0,0,1,2,72,39,61
146667,185,140,81,9,3,1,1,0,0,1,2,3,46,54
146728,114,114,41,4,8,0,0,0,0,1,18,28,55,45
150288,296,296,83,2,1,0,0,0,0,1,3,10,12,88
151290,2862,1220,22,11,5,2,1,0,0,1,19,41,42,58
151777,1175,260,57,10,6,11,10,0,0,1,14,2,68,32
153278,1795,318,47,7,3,1,1,0,0,1,39,1,58,42
153366,1195,293,72,5,5,4,4,0,0,1,9,3,84,16
153603,30177,4845,43,2,4,3,3,0,0,1,9,38,50,50
154004,2158,981,92,1,3,1,1,0,0,1,1,1,83,17
154712,2465,74,68,0,8,3,3,0,0,1,16,4,45,55
157058,1689,143,12,38,0,0,0,0,0,1,24,24,55,45
157216,4055,2272,20,3,0,10,10,0,0,1,4,61,38,62
157863,1129,392,33,2,2,3,3,0,0,1,6,54,41,59
159647,11427,1026,61,12,4,10,10,0,0,1,3,8,52,48
161457,6473,2610,73,6,2,10,10,0,0,1,6,1,73,27
163976,578,90,69,1,8,4,4,0,0,1,7,10,23,77
164580,3943,1191,30,3,5,5,5,0,0,1,10,46,42,58
164632,2643,1365,60,11,12,4,4,0,0,1,12,1,88,12
165167,1952,1235,31,14,41,3,2,0,0,1,4,5,78,22
165334,4124,1755,16,1,3,2,1,0,0,1,1,75,47,53
165529,1994,176,72,7,7,3,3,0,0,1,9,1,69,31
165699,4254,1078,72,4,8,4,4,0,0,1,10,1,77,23
165802,1501,117,27,4,8,0,0,0,0,1,53,7,63,37
165820,6296,3163,69,6,7,4,3,0,0,1,5,9,68,32
165866,4028,1211,59,7,15,7,7,0,0,1,9,1,78,22
166674,1986,110,47,3,12,6,6,0,0,1,5,26,67,33
167394,1332,294,46,14,14,3,3,0,0,1,20,1,81,19
168430,5611,877,77,3,8,1,1,0,0,1,7,2,83,17
169363,1351,307,48,5,4,0,0,0,0,1,41,2,75,25
169983,1605,315,56,5,4,3,3,0,0,1,2,29,28,72
170675,3260,893,32,3,2,4,3,0,0,1,8,50,35,65
171492,2360,371,59,10,5,2,2,0,0,1,4,19,45,55
172051,6889,705,77,7,4,2,2,0,0,1,1,7,77,23
172608,1134,589,64,13,5,5,5,0,0,1,4,7,55,45
172705,424,424,40,2,23,1,1,0,0,1,28,5,45,55
174507,1032,666,49,3,2,4,4,0,0,1,30,11,58,42
175616,2716,752,44,47,2,1,1,0,0,1,3,3,75,25
176628,1733,537,42,14,6,1,1,0,0,1,2,33,59,41
178208,3840,2773,54,2,5,8,8,0,0,1,10,19,15,85
178411,7156,1646,31,2,4,2,2,0,0,1,9,51,27,73
179557,9686,1587,40,4,1,1,1,0,0,1,2,51,53,47
181330,1557,224,76,5,8,2,2,0,0,1,7,2,69,31
182980,2856,1870,14,2,1,1,1,0,0,1,1,80,39,61
183910,1864,416,60,8,16,5,5,0,0,1,8,2,80,20
184773,1910,432,67,8,12,2,2,0,0,1,9,2,89,11
185129,5833,1624,45,15,27,7,7,0,0,1,2,3,77,23
185262,13352,2118,39,18,24,5,5,0,0,1,9,3,78,22
188641,1843,421,22,5,3,1,1,0,0,1,62,6,74,26
190725,2625,819,78,6,4,4,4,0,0,1,4,2,80,20
190761,1378,289,35,12,17,8,7,0,0,1,26,2,77,23
192040,316,144,69,0,2,1,1,0,0,1,24,3,53,47
193292,4970,1711,57,15,15,8,8,0,0,1,2,1,81,19
193973,4221,1474,48,4,2,1,1,0,0,1,3,42,69,31
195243,1950,155,69,4,15,2,2,0,0,1,3,6,75,25
195304,1743,222,54,4,9,5,5,0,0,1,15,13,87,13
196194,6756,1104,70,9,8,5,5,0,0,1,2,6,59,41
197151,4016,574,10,2,7,6,6,0,0,1,11,62,79,21
197708,6826,3735,44,6,7,3,3,0,0,1,22,17,65,35
199412,1846,473,52,22,8,3,3,0,0,1,7,7,70,30
200156,1215,251,68,2,3,0,0,0,0,1,23,2,63,37
202763,5057,1103,48,4,2,2,2,0,0,1,8,35,60,40
205443,3206,224,87,4,0,2,2,0,0,1,4,3,63,37
205957,3750,772,70,2,12,3,3,0,0,1,2,10,54,46
206288,471,471,17,29,5,4,4,0,0,1,27,16,40,60
210739,2919,770,74,5,9,5,5,0,0,1,4,1,69,31
213011,2407,878,81,7,4,2,2,0,0,1,4,1,79,21
213251,1292,80,61,1,8,1,1,0,0,1,19,9,41,59
213826,2850,976,52,3,6,1,1,0,0,1,6,31,67,33
214041,6732,1008,79,8,9,2,2,0,0,1,1,1,75,25
214157,2658,652,64,2,8,3,3,0,0,1,20,1,68,32
215105,1207,135,49,16,7,3,3,0,0,1,13,12,65,35
216816,1031,1031,53,3,4,21,21,0,0,1,11,7,35,65
217235,4372,420,58,12,11,2,2,0,0,1,3,12,73,27
217493,2540,448,30,3,7,5,5,0,0,1,2,51,73,27
217633,4325,912,62,19,4,1,1,0,0,1,1,13,55,45
